step,t_s,n_m,e_m,d_m,ax_body,ay_body,az_body,gx_body,gy_body,gz_body,m0,m1,m2,m3,imu_recv,navsat_recv,motor_send
179,1.790,1.6072,1.1154,-0.0273,0.0061,0.0392,9.8002,-0.0006,-0.0008,-0.0187,0.000,1.000,0.223,0.000,465,105,180
180,1.800,1.6072,1.1154,-0.0273,0.0058,0.0359,9.8031,0.0003,-0.0004,-0.0142,0.000,1.000,0.231,0.000,467,105,181
181,1.810,1.6072,1.1154,-0.0274,1.1039,3.6031,9.7915,0.0004,0.0002,0.1761,0.000,1.000,0.374,0.000,470,106,182
182,1.820,1.6072,1.1154,-0.0274,1.1607,3.4397,9.7957,-0.0019,0.0005,0.6049,0.098,1.000,0.580,0.000,472,106,183
183,1.830,1.6075,1.1148,-0.0274,9.4933,3.3753,9.7924,-0.0022,-0.0009,0.9676,0.144,1.000,0.554,0.000,474,107,184
184,1.840,1.6075,1.1148,-0.0274,11.8199,2.7593,9.7936,-0.0020,-0.0016,1.2068,0.145,1.000,0.644,0.000,476,107,185
185,1.850,1.6104,1.1130,-0.0274,14.6521,1.8343,9.7891,-0.0043,0.0005,1.4283,0.172,1.000,0.412,0.000,479,108,186
186,1.860,1.6184,1.1107,-0.0274,13.6421,1.8753,9.7961,-0.0022,0.0005,1.5299,0.144,1.000,0.304,0.000,481,109,187
187,1.870,1.6184,1.1107,-0.0274,-17.0756,-6.9215,9.7978,-0.0022,0.0003,0.7990,0.000,1.000,0.514,0.000,483,109,188
188,1.880,1.6261,1.1094,-0.0274,-16.9381,-1.3221,9.7939,-0.0028,-0.0011,-0.2294,0.000,1.000,0.000,0.000,486,110,189
189,1.890,1.6261,1.1094,-0.0274,9.2180,3.1252,9.7917,-0.0013,-0.0005,0.1238,0.000,1.000,0.741,0.000,488,110,190
190,1.900,1.6285,1.1094,-0.0274,-17.0862,-7.4291,9.8062,-0.0042,-0.0019,0.0198,0.000,1.000,0.211,0.000,490,111,191
191,1.910,1.6285,1.1094,-0.0274,12.2759,2.3123,9.7917,-0.0055,0.0013,0.1309,0.000,1.000,0.450,0.000,492,111,192
192,1.920,1.6310,1.1092,-0.0274,-2.3578,3.8837,9.7902,-0.0048,0.0010,0.5718,0.090,1.000,0.564,0.000,494,112,193
193,1.930,1.6326,1.1087,-0.0274,0.0422,0.2218,9.7956,-0.0039,-0.0016,-0.1550,0.000,1.000,0.027,0.000,497,113,194
194,1.940,1.6326,1.1087,-0.0274,10.5543,2.7253,9.7949,-0.0049,-0.0016,0.1215,0.000,1.000,0.554,0.000,499,113,195
195,1.950,1.6337,1.1085,-0.0275,-15.6908,-5.6589,9.8044,-0.0034,-0.0011,0.2589,0.000,1.000,0.444,0.000,501,114,196
196,1.960,1.6337,1.1085,-0.0275,12.0177,2.3040,9.7968,-0.0058,0.0005,0.1456,0.000,1.000,0.386,0.000,504,114,197
197,1.970,1.6348,1.1083,-0.0275,0.6692,0.0100,9.7957,-0.0046,-0.0011,0.0020,0.000,1.000,0.282,0.000,506,115,198
198,1.980,1.6348,1.1083,-0.0275,-14.0293,-4.8456,9.8012,-0.0058,-0.0009,0.1589,0.000,1.000,0.554,0.000,508,115,199
199,1.990,1.6355,1.1082,-0.0275,-0.0103,0.0017,9.7973,-0.0053,0.0001,0.0005,0.000,1.000,0.314,0.000,511,116,200
200,2.000,1.6357,1.1081,-0.0275,-1.0446,-0.9928,9.7984,-0.0051,-0.0015,0.1671,0.000,1.000,0.555,0.000,513,117,201
201,2.010,1.6357,1.1081,-0.0275,0.0579,0.1877,9.7959,-0.0042,-0.0003,-0.0961,0.000,1.000,0.322,0.000,516,117,202
202,2.020,1.6357,1.1082,-0.0275,0.0827,0.2464,9.7932,-0.0066,0.0006,-0.0615,0.000,1.000,0.462,0.000,518,118,203
203,2.030,1.6357,1.1082,-0.0275,0.0417,0.1270,9.7992,-0.0024,0.0003,-0.0447,0.000,1.000,0.450,0.000,520,118,204
204,2.040,1.6356,1.1083,-0.0275,0.0274,0.0788,9.7958,-0.0046,0.0004,-0.0263,0.000,1.000,0.480,0.000,523,119,205
205,2.050,1.6356,1.1084,-0.0275,0.0165,0.0562,9.7986,-0.0028,0.0008,-0.0204,0.000,1.000,0.475,0.000,525,120,206
206,2.060,1.6356,1.1084,-0.0275,0.0117,0.0412,9.8014,-0.0008,-0.0019,-0.0140,0.000,1.000,0.483,0.000,527,120,207
207,2.070,1.6356,1.1084,-0.0275,0.0031,0.0334,9.7975,-0.0022,0.0003,-0.0109,0.000,1.000,0.498,0.000,529,121,208
208,2.080,1.6356,1.1084,-0.0275,0.0055,0.0203,9.7994,-0.0020,0.0008,-0.0084,0.000,1.000,0.503,0.000,531,121,209
209,2.090,1.6356,1.1084,-0.0275,0.0179,0.0115,9.7977,-0.0025,0.0005,-0.0073,0.000,1.000,0.514,0.000,534,122,210
210,2.100,1.6356,1.1084,-0.0275,0.0462,0.0151,9.7990,-0.0026,-0.0004,-0.0060,0.000,1.000,0.520,0.000,536,122,211
211,2.110,1.6356,1.1084,-0.0275,0.0193,0.0091,9.7993,-0.0009,0.0008,-0.0010,0.000,1.000,0.531,0.000,539,123,212
212,2.120,1.6356,1.1084,-0.0275,0.0015,0.0073,9.7994,-0.0016,-0.0006,-0.0016,0.000,1.000,0.538,0.000,541,124,213
213,2.130,1.6356,1.1084,-0.0275,-0.0077,-0.0014,9.7985,-0.0016,0.0010,-0.0003,0.000,1.000,0.546,0.000,544,124,214
214,2.140,1.6356,1.1084,-0.0275,-0.0067,-0.0030,9.7992,-0.0015,-0.0003,-0.0016,0.000,1.000,0.553,0.000,546,125,215
215,2.150,1.6356,1.1084,-0.0275,0.0066,-0.0015,9.7993,0.0003,0.0006,0.0017,0.000,1.000,0.561,0.000,548,125,216
216,2.160,1.6356,1.1084,-0.0275,0.0115,-0.0039,9.7972,-0.0006,-0.0007,0.0041,0.000,1.000,0.571,0.000,551,126,217
217,2.170,1.6356,1.1084,-0.0275,0.0107,-0.0026,9.8000,-0.0004,0.0018,0.0050,0.000,1.000,0.577,0.000,553,127,218
218,2.180,1.6356,1.1084,-0.0275,0.0038,-0.0045,9.8008,-0.0002,0.0008,0.0082,0.000,1.000,0.586,0.000,555,127,219
219,2.190,1.6356,1.1084,-0.0275,-0.0138,0.0045,9.7996,-0.0013,-0.0009,0.0080,0.000,1.000,0.593,0.000,557,128,220
220,2.200,1.6356,1.1084,-0.0275,-0.0087,0.0014,9.7972,-0.0018,0.0004,0.0142,0.000,1.000,0.604,0.000,560,128,221
221,2.210,1.6356,1.1084,-0.0275,0.0078,-0.0027,9.8026,-0.0023,-0.0004,0.0162,0.000,1.000,0.609,0.000,562,129,222
222,2.220,1.6356,1.1084,-0.0275,-0.0060,0.0013,9.8003,0.0003,-0.0016,0.0166,0.000,1.000,0.614,0.000,564,129,223
223,2.230,1.6356,1.1084,-0.0275,0.0145,0.0008,9.7988,-0.0003,-0.0017,0.0182,0.000,1.000,0.623,0.000,567,130,224
224,2.240,1.6356,1.1084,-0.0275,0.0078,0.0036,9.7970,-0.0009,-0.0004,0.0208,0.000,1.000,0.631,0.000,569,131,225
225,2.250,1.6356,1.1084,-0.0275,0.1371,0.0040,9.8004,0.0006,-0.0005,0.0206,0.004,1.000,0.634,0.000,571,131,226
226,2.260,1.6356,1.1084,-0.0275,1.7109,0.0335,9.8038,-0.0009,0.0000,0.0245,0.000,1.000,0.634,0.000,574,132,227
227,2.270,1.6356,1.1084,-0.0275,0.0291,0.0351,9.7995,0.0001,0.0002,0.0110,0.001,1.000,0.638,0.000,576,132,228
228,2.280,1.6357,1.1084,-0.0275,0.0116,0.0377,9.7973,-0.0002,0.0017,0.0113,0.008,1.000,0.649,0.000,578,133,229
229,2.290,1.6357,1.1084,-0.0275,-0.0648,0.0573,9.8002,0.0014,0.0009,0.0150,0.016,1.000,0.656,0.000,581,134,230
230,2.300,1.6357,1.1084,-0.0275,1.0467,0.0253,9.7999,0.0002,-0.0005,0.0411,0.029,1.000,0.674,0.000,583,134,231
231,2.310,1.6358,1.1084,-0.0275,-4.7752,0.4354,9.7971,-0.0004,0.0001,0.0296,0.043,1.000,0.688,0.000,586,135,232
232,2.320,1.6358,1.1084,-0.0275,-4.1513,0.1517,9.7988,-0.0008,0.0002,0.0280,0.065,1.000,0.710,0.000,588,135,233
233,2.330,1.6361,1.1084,-0.0275,11.3875,-1.8849,9.7995,-0.0002,-0.0001,0.0421,0.000,1.000,0.628,0.000,591,136,234
234,2.340,1.6362,1.1083,-0.0275,-6.3589,5.9416,14.0336,0.1529,-0.0015,-0.5570,0.000,1.000,0.233,0.000,593,137,235
235,2.350,1.6362,1.1083,-0.0275,4.4662,2.9808,9.8009,0.0005,0.0002,0.2789,0.194,0.821,1.000,0.000,595,137,236
236,2.360,1.6388,1.1085,-0.0275,21.7971,-1.0286,9.7988,-0.0005,0.0008,0.3581,0.000,1.000,0.625,0.000,598,138,237
237,2.370,1.6388,1.1085,-0.0275,-1.4216,2.1911,9.7954,-0.0005,0.0009,0.2135,0.083,1.000,0.778,0.000,600,138,238
238,2.380,1.6471,1.1083,-0.0275,-7.0103,-1.7824,9.8003,0.0007,-0.0014,0.1771,0.000,1.000,0.381,0.000,602,139,239
239,2.390,1.6471,1.1083,-0.0275,-9.0143,-0.0431,9.8028,0.0002,0.0008,0.0416,0.293,1.000,0.944,0.269,604,139,240
240,2.400,1.6557,1.1082,-0.0275,2.4491,0.0480,9.7994,-0.0004,0.0001,0.0356,0.000,1.000,0.365,0.000,606,140,241
241,2.410,1.6628,1.1082,-0.0275,0.9159,-0.0155,9.7982,0.0005,0.0002,0.0262,0.000,1.000,0.624,0.000,609,141,242
242,2.420,1.6628,1.1082,-0.0275,-2.0616,-0.6306,9.8003,0.0012,-0.0003,0.0236,0.319,1.000,0.959,0.212,611,141,243
243,2.430,1.6697,1.1082,-0.0275,-4.2081,1.2834,9.8012,0.0014,0.0002,0.0119,0.000,1.000,0.446,0.000,613,142,244
244,2.440,1.6697,1.1082,-0.0275,0.7026,-0.0079,9.7991,0.0002,0.0008,0.0232,0.305,1.000,0.965,0.194,616,142,245
245,2.450,1.6758,1.1082,-0.0275,-3.7482,1.3729,9.8001,0.0002,0.0019,0.0102,0.000,1.000,0.489,0.000,618,143,246
246,2.460,1.6758,1.1082,-0.0275,-3.0804,0.7992,9.8002,-0.0001,-0.0002,0.0136,0.309,1.000,0.983,0.234,620,143,247
247,2.470,1.6815,1.1082,-0.0275,3.8103,-1.6171,9.7973,0.0010,-0.0002,0.0271,0.000,1.000,0.483,0.000,623,144,248
248,2.480,1.6870,1.1082,-0.0275,0.7206,-0.0156,9.8024,-0.0012,-0.0005,0.0256,0.000,1.000,0.686,0.000,625,145,249
249,2.490,1.6870,1.1082,-0.0275,6.0845,-1.5390,9.7983,-0.0001,-0.0000,0.0287,0.243,1.000,0.905,0.080,628,145,250
250,2.500,1.6933,1.1082,-0.0275,0.8622,0.0301,9.8009,-0.0005,-0.0003,0.0317,0.000,1.000,0.471,0.000,630,146,251
251,2.510,1.6933,1.1082,-0.0275,-0.2405,-1.4534,9.7992,0.0006,-0.0006,0.0261,0.299,1.000,0.946,0.187,632,146,252
252,2.520,1.6988,1.1082,-0.0275,-19.4851,17.4913,9.7989,0.0005,-0.0003,-0.1352,0.000,1.000,0.485,0.000,634,147,253
253,2.530,1.6987,1.1045,-0.0275,-2.6321,2.5872,9.8002,-0.0016,0.0001,0.5818,0.662,0.799,1.000,0.000,637,148,254
254,2.540,1.6987,1.1045,-0.0275,-9.8575,6.6250,9.7966,0.0004,0.0006,1.2175,0.000,0.462,1.000,0.000,639,148,255
255,2.550,1.6949,1.0974,-0.0275,-11.3420,11.7547,9.7993,-0.0006,0.0001,0.9015,0.714,1.000,0.746,0.278,641,149,256
256,2.560,1.6949,1.0974,-0.0275,-13.8550,8.7721,9.8026,0.0001,-0.0009,0.6304,0.000,0.858,1.000,0.000,643,149,257
257,2.570,1.6870,1.0859,-0.0275,-11.1758,11.2829,9.8008,-0.0009,-0.0001,0.2119,0.906,0.870,0.421,0.595,645,150,258
258,2.580,1.6870,1.0859,-0.0275,-8.8907,9.4565,9.8007,0.0026,0.0003,0.2089,0.000,0.746,1.000,0.000,647,150,259
259,2.590,1.6748,1.0699,-0.0275,0.1391,14.5974,9.8048,0.0002,-0.0030,-0.8517,0.924,0.887,0.000,1.000,650,151,260
260,2.600,1.6748,1.0699,-0.0275,14.6015,28.8661,9.7999,0.0007,-0.0013,-1.2925,0.000,1.000,0.788,0.000,652,151,261
261,2.610,1.6597,1.0488,-0.0275,-11.8967,-0.6665,9.8000,0.0004,-0.0016,-0.1858,1.000,0.000,0.000,0.000,655,152,262
262,2.620,1.6434,1.0230,-0.0275,23.7971,-25.1004,9.7975,0.0003,-0.0009,0.6660,1.000,0.427,0.361,0.000,657,153,263
263,2.630,1.6434,1.0230,-0.0275,3.0914,-14.2133,9.8018,-0.0003,0.0010,0.2079,0.000,0.742,1.000,0.000,659,153,264
264,2.640,1.6316,1.0027,-0.0275,2.6819,-15.3956,9.7963,-0.0005,-0.0004,-0.5946,1.000,0.495,0.000,0.467,662,154,265
265,2.650,1.6316,1.0027,-0.0275,9.8096,9.4210,9.7937,-0.0009,0.0009,0.5480,0.000,0.074,1.000,0.000,664,154,266
266,2.660,1.6231,0.9848,-0.0275,9.3679,8.7239,9.7995,0.0000,0.0033,2.2893,1.000,0.000,0.000,0.000,666,155,267
267,2.670,1.6180,0.9638,-0.0275,3.4328,2.6628,9.7958,0.0007,-0.0000,5.2300,1.000,0.609,0.944,0.000,669,156,268
268,2.680,1.6180,0.9638,-0.0275,9.4739,6.7924,9.8004,0.0005,0.0000,7.5132,0.000,0.000,1.000,0.000,671,156,269
269,2.690,1.6156,0.9403,-0.0275,17.2920,10.3844,9.8068,-0.0002,-0.0001,10.2238,1.000,0.081,0.000,0.000,673,157,270
270,2.700,1.6156,0.9403,-0.0275,15.5379,7.0174,9.7973,0.0008,0.0016,12.3579,0.000,0.000,1.000,0.000,675,157,271
271,2.710,1.6183,0.9120,-0.0275,25.9934,-5.1570,9.8120,-0.0004,0.0019,13.7667,1.000,0.778,0.000,0.000,677,158,272
272,2.720,1.6183,0.9120,-0.0275,-8.6078,2.7599,9.8010,-0.0033,0.0010,12.6368,0.000,0.000,1.000,0.000,680,158,273
273,2.730,1.6225,0.8829,-0.0275,-9.5369,4.6123,9.8002,-0.0030,-0.0007,12.1363,0.842,1.000,0.241,0.000,682,159,274
274,2.740,1.6236,0.8558,-0.0275,-11.5125,0.5368,9.7987,-0.0024,0.0006,10.4658,0.293,0.043,1.000,0.000,685,160,275
275,2.750,1.6236,0.8558,-0.0275,3.2886,6.7086,9.7977,-0.0017,-0.0007,9.5178,0.000,0.000,1.000,0.000,687,160,276
276,2.760,1.6226,0.8302,-0.0275,-7.3403,-2.7144,9.8027,-0.0014,-0.0013,6.4858,0.006,1.000,0.000,0.000,690,161,277
277,2.770,1.6226,0.8302,-0.0275,-15.2586,3.4042,9.8009,-0.0009,0.0009,4.9244,0.000,0.000,1.000,0.663,692,161,278
278,2.780,1.6208,0.8066,-0.0275,-0.5523,-0.6983,9.7994,-0.0004,0.0004,4.5587,0.670,1.000,0.658,0.000,694,162,279
279,2.790,1.6198,0.7851,-0.0275,-3.8086,-5.5425,9.8004,-0.0001,0.0010,4.4825,0.105,0.000,1.000,0.000,697,163,280
280,2.800,1.6198,0.7851,-0.0275,5.1583,7.5505,9.7976,-0.0010,0.0004,4.7873,0.000,0.000,1.000,0.084,699,163,281
281,2.810,1.6208,0.7661,-0.0275,2.1642,2.9974,9.8007,0.0009,-0.0009,4.4525,0.267,0.738,1.000,0.000,701,164,282
282,2.820,1.6208,0.7661,-0.0275,0.8835,1.2299,9.7992,-0.0006,-0.0003,4.6375,0.000,0.000,1.000,0.281,704,164,283
283,2.830,1.6221,0.7480,-0.0275,9.6512,10.0690,9.7977,-0.0000,0.0003,4.1766,0.000,0.611,1.000,0.000,706,165,284
284,2.840,1.6221,0.7480,-0.0275,-16.1051,-10.2151,9.7944,-0.0014,0.0020,4.2871,0.043,0.000,1.000,0.501,708,165,285
285,2.850,1.6231,0.7311,-0.0275,0.7382,9.4393,9.8026,-0.0003,0.0001,3.8363,0.000,0.553,1.000,0.000,711,166,286
286,2.860,1.6256,0.7175,-0.0275,-15.0364,-5.7031,9.7959,-0.0013,-0.0011,3.1447,0.000,0.031,1.000,0.159,713,167,287
287,2.870,1.6256,0.7175,-0.0275,-26.6650,-5.3210,9.7985,-0.0018,-0.0006,2.8320,0.406,0.000,0.994,1.000,716,167,288
288,2.880,1.6309,0.7092,-0.0275,19.8083,6.2215,9.7989,-0.0007,-0.0007,2.3619,0.000,0.102,1.000,0.000,718,168,289
289,2.890,1.6309,0.7092,-0.0275,20.5450,13.1863,9.7991,-0.0003,-0.0005,2.1312,0.397,0.000,1.000,0.952,720,168,290
290,2.900,1.6398,0.7053,-0.0275,-1.1699,16.3529,9.7994,-0.0018,-0.0018,1.7498,0.000,0.000,1.000,0.069,722,169,291
291,2.910,1.6507,0.7037,-0.0275,6.3542,14.7885,9.8013,-0.0004,-0.0000,1.3212,0.000,0.000,1.000,0.731,725,170,292
292,2.920,1.6507,0.7037,-0.0275,-31.3181,-17.6809,9.7983,-0.0005,-0.0008,0.2246,0.182,0.430,0.497,1.000,727,170,293
293,2.930,1.6643,0.7055,-0.0275,-22.6563,-26.4177,9.8197,-0.0006,-0.0002,1.0902,0.000,0.000,1.000,0.053,730,171,294
294,2.940,1.6643,0.7055,-0.0275,27.0841,17.9012,9.7987,0.0028,0.0001,1.4302,0.510,0.062,1.000,0.546,732,171,295
295,2.950,1.6810,0.7086,-0.0275,19.2236,8.0176,9.8003,0.0004,0.0011,3.0718,0.000,0.000,1.000,0.000,735,172,296
296,2.960,1.6928,0.7055,-0.0275,-5.9845,19.1430,11.0391,-0.0005,0.0370,4.0723,0.000,0.000,1.000,0.000,737,173,297
297,2.970,1.6928,0.7055,-0.0275,-4.5837,11.1423,9.8019,-0.0001,0.0000,3.0063,0.556,0.000,0.784,1.000,739,173,298
298,2.980,1.6996,0.7002,-0.0275,-12.4217,33.2564,9.7831,0.0012,-0.0013,1.7485,0.000,0.125,1.000,0.620,742,174,299
299,2.990,1.6996,0.7002,-0.0275,-3.2888,36.3577,9.8045,-0.0008,-0.0018,2.1848,0.822,0.000,1.000,0.939,744,174,300
300,3.000,1.6995,0.7017,-0.0275,-12.8545,-2.2040,9.1776,-0.0154,-0.0151,2.6366,0.445,0.000,1.000,0.545,746,175,301
301,3.010,1.6949,0.7119,-0.0275,-13.0191,-4.4553,9.7977,0.0002,0.0004,5.8310,1.000,0.000,0.680,0.660,749,176,302
302,3.020,1.6949,0.7119,-0.0275,-10.6873,-4.3401,9.7906,-0.0011,-0.0003,7.8170,0.054,0.000,1.000,0.000,751,176,303
303,3.030,1.6945,0.7261,-0.0275,-12.7448,1.6787,9.8010,-0.0002,-0.0015,9.6992,1.000,0.000,0.385,0.824,753,177,304
304,3.040,1.6945,0.7261,-0.0275,-3.6815,-11.9939,9.7942,-0.0004,0.0008,11.1831,0.295,0.000,1.000,0.000,755,177,305
305,3.050,1.6982,0.7436,-0.0275,1.4666,7.5142,24.5125,0.0011,0.0006,11.9696,1.000,0.000,0.045,0.806,757,178,306
306,3.060,1.6982,0.7436,-0.0275,-9.6950,-9.4471,9.8038,-0.0020,0.0004,13.7144,0.564,0.000,1.000,0.000,760,178,307
307,3.070,1.7046,0.7613,-0.0275,11.8980,-24.1504,9.8015,-0.0011,-0.0004,10.3425,1.000,0.000,0.000,0.985,762,179,308
308,3.080,1.7046,0.7613,-0.0275,-19.8745,-32.5891,9.7973,-0.0015,-0.0017,8.0034,0.441,0.000,1.000,0.000,764,179,309
309,3.090,1.7128,0.7711,-0.0275,10.3624,-21.2178,9.7975,0.0001,0.0002,4.1451,0.000,0.000,0.000,1.000,767,180,310
310,3.100,1.7225,0.7717,-0.0275,20.7830,21.0334,9.7830,-0.0004,-0.0001,4.4034,0.612,0.000,1.000,0.347,769,181,311
311,3.110,1.7225,0.7717,-0.0275,-5.5340,22.8320,9.7966,0.0009,-0.0002,5.2667,1.000,0.000,0.452,0.030,772,181,312
312,3.120,1.7294,0.7757,-0.0275,-17.1872,7.9157,9.8029,0.0010,-0.0002,6.7959,1.000,0.000,0.291,0.464,774,182,313
313,3.130,1.7294,0.7757,-0.0275,-2.9789,3.0404,9.7994,0.0004,-0.0007,7.8597,1.000,0.000,0.542,0.000,776,182,314
314,3.140,1.7398,0.7842,-0.0275,0.5464,3.3792,9.8016,0.0010,0.0004,8.0762,1.000,0.000,0.000,0.076,778,183,315
315,3.150,1.7512,0.7940,-0.0275,2.8347,3.2426,9.7979,0.0002,0.0004,7.9979,1.000,0.000,0.000,0.000,781,184,316
316,3.160,1.7512,0.7940,-0.0275,3.6745,2.6144,9.8005,-0.0007,-0.0014,7.9662,1.000,0.000,0.797,0.111,783,184,317
317,3.170,1.7620,0.8053,-0.0275,0.9425,5.4246,9.7984,-0.0002,0.0002,7.8079,1.000,0.000,0.000,0.000,786,185,318
318,3.180,1.7620,0.8053,-0.0275,1.7667,4.6020,9.8019,0.0016,-0.0011,7.5123,1.000,0.000,0.778,0.103,788,185,319
319,3.190,1.7727,0.8185,-0.0275,-0.1538,7.8721,9.8027,0.0002,0.0008,7.1605,1.000,0.000,0.000,0.000,791,186,320
320,3.200,1.7842,0.8337,-0.0275,1.8488,5.3438,9.8009,-0.0003,-0.0008,6.8433,1.000,0.000,0.000,0.000,793,187,321
321,3.210,1.7842,0.8337,-0.0275,3.3330,-10.4799,9.7993,0.0002,0.0006,7.4009,1.000,0.000,0.974,0.280,796,187,322
322,3.220,1.7955,0.8500,-0.0275,-0.5670,-12.2527,9.7994,0.0008,0.0001,8.1370,1.000,0.000,0.000,0.000,798,188,323
323,3.230,1.7955,0.8500,-0.0275,-0.6727,-10.5350,9.7989,-0.0006,0.0009,8.9160,1.000,0.000,0.965,0.277,800,188,324
324,3.240,1.8032,0.8640,-0.0275,-2.9664,-9.4753,9.8020,-0.0001,-0.0001,9.7278,1.000,0.000,0.000,0.000,802,189,325
325,3.250,1.8032,0.8640,-0.0275,-2.8454,-6.5220,9.7977,-0.0001,-0.0009,10.4547,1.000,0.000,0.840,0.157,804,189,326
326,3.260,1.8078,0.8755,-0.0275,-5.4882,9.7416,9.7969,0.0002,0.0003,10.9714,1.000,0.000,0.000,0.000,807,190,327
327,3.270,1.8135,0.8856,-0.0275,-0.9786,13.1317,9.7994,-0.0018,-0.0011,10.7207,1.000,0.000,0.000,0.000,809,191,328
328,3.280,1.8135,0.8856,-0.0275,3.2137,13.8577,9.8000,-0.0004,0.0001,10.4340,1.000,0.000,0.416,0.000,811,191,329
329,3.290,1.8244,0.8959,-0.0275,7.1912,14.7814,9.8019,-0.0003,-0.0006,9.9165,1.000,0.000,0.000,0.000,814,192,330
330,3.300,1.8244,0.8959,-0.0275,7.7796,4.8684,9.8056,0.0004,0.0008,10.0449,1.000,0.000,0.339,0.000,816,192,331
331,3.310,1.8404,0.9079,-0.0275,9.3331,4.4538,9.8051,-0.0010,-0.0014,10.1600,1.000,0.000,0.000,0.000,818,193,332
332,3.320,1.8586,0.9216,-0.0275,-10.0081,8.1412,9.8019,0.0003,0.0015,10.3440,1.000,0.171,0.000,0.000,821,194,333
333,3.330,1.8586,0.9216,-0.0275,-7.2045,12.9036,9.8033,-0.0003,0.0019,10.2261,1.000,0.000,0.448,0.000,823,194,334
334,3.340,1.8764,0.9324,-0.0275,-6.2956,10.4110,9.7976,0.0005,0.0002,10.2101,1.000,0.550,0.000,0.000,826,195,335
335,3.350,1.8764,0.9324,-0.0275,-16.7322,-7.3555,9.9186,-0.0011,0.0004,8.1518,1.000,0.008,0.498,0.000,828,195,336
336,3.360,1.8953,0.9404,-0.0275,12.8469,-2.2081,9.8007,-0.0014,-0.0003,7.3003,1.000,0.466,0.000,0.000,830,196,337
337,3.370,1.8953,0.9404,-0.0275,12.3165,-2.9169,9.8005,0.0009,0.0001,5.5956,1.000,0.402,0.274,0.000,832,196,338
338,3.380,1.9151,0.9510,-0.0275,10.3625,-3.1419,9.7984,-0.0016,0.0018,3.0097,0.000,1.000,0.000,0.000,835,197,339
339,3.390,1.9374,0.9639,-0.0275,-20.4983,-1.4885,9.8022,-0.0006,-0.0004,3.1625,1.000,0.876,0.442,0.000,837,198,340
340,3.400,1.9374,0.9639,-0.0275,-17.5637,6.3108,9.8018,-0.0014,-0.0001,2.7041,1.000,0.333,0.273,0.129,839,198,341
341,3.410,1.9552,0.9737,-0.0275,-9.2511,3.4909,9.8025,-0.0006,0.0005,1.2521,0.000,1.000,0.000,0.000,841,199,342
342,3.420,1.9552,0.9737,-0.0275,-23.3264,8.9459,9.7985,-0.0018,0.0000,-0.8766,0.161,1.000,0.000,0.651,844,199,343
343,3.430,1.9694,0.9799,-0.0275,-32.5074,11.9715,9.7986,-0.0008,0.0014,-1.7037,0.000,1.000,0.000,0.000,846,200,344
344,3.440,1.9694,0.9799,-0.0275,-34.3230,11.8198,10.0150,0.0062,-0.0074,-2.4057,0.261,1.000,0.000,0.489,848,200,345
345,3.450,1.9757,0.9782,-0.0275,-5.7244,-2.5614,9.7972,-0.0011,0.0014,-1.2221,1.000,0.718,0.000,0.000,851,201,346
346,3.460,1.9772,0.9744,-0.0275,-3.8853,-0.3939,9.7949,0.0011,-0.0014,-0.2023,1.000,0.668,0.416,0.003,854,202,347
347,3.470,1.9772,0.9744,-0.0275,32.2313,-10.6147,9.8099,0.0006,-0.0008,-1.2194,0.022,1.000,0.000,0.000,856,202,348
348,3.480,1.9760,0.9706,-0.0275,-19.5968,-9.2762,9.8001,0.0010,-0.0016,-1.3239,0.805,1.000,0.152,0.552,858,203,349
349,3.490,1.9731,0.9657,-0.0275,-22.0193,16.2384,9.7992,0.0007,-0.0017,-0.1662,1.000,0.703,0.583,0.026,861,204,350
350,3.500,1.9731,0.9657,-0.0275,36.6617,1.1764,9.8020,0.0012,-0.0006,-0.6897,0.327,1.000,0.000,0.000,863,204,351
351,3.510,1.9674,0.9572,-0.0275,-27.4505,8.7096,9.8043,-0.0027,0.0003,-1.2264,0.642,0.847,0.330,0.973,865,205,352
352,3.520,1.9674,0.9572,-0.0275,29.4213,1.5436,9.7934,0.0001,0.0007,-0.4508,0.768,1.000,0.000,0.000,867,205,353
353,3.530,1.9614,0.9497,-0.0275,29.4054,-2.1712,9.8055,0.0001,-0.0001,0.0272,1.000,0.530,0.484,0.484,870,206,354
354,3.540,1.9614,0.9497,-0.0275,30.3959,-11.3400,9.7881,-0.0007,0.0000,0.0776,0.698,1.000,0.000,0.000,872,206,355
355,3.550,1.9550,0.9404,-0.0275,-22.8837,7.8317,9.8074,0.0007,-0.0003,-0.2363,0.807,0.667,0.454,0.863,875,207,356
356,3.560,1.9494,0.9323,-0.0275,-13.0010,3.0444,9.7995,-0.0036,-0.0002,-1.1478,0.321,1.000,0.000,0.295,877,208,357
357,3.570,1.9494,0.9323,-0.0275,-18.5400,4.0062,9.8012,-0.0010,0.0002,-2.1862,0.000,1.000,0.000,0.000,879,208,358
358,3.580,1.9403,0.9213,-0.0275,14.9133,-20.1028,9.8215,-0.0020,-0.0012,-1.6668,0.749,0.386,0.498,1.000,882,209,359
359,3.590,1.9403,0.9213,-0.0275,-4.5969,0.7852,9.7842,-0.0006,-0.0017,-0.5627,0.864,1.000,0.000,0.000,884,209,360
360,3.600,1.9267,0.9072,-0.0275,15.0667,-24.5810,9.8104,-0.0026,-0.0021,0.1720,0.756,0.000,0.925,1.000,886,210,361
