t_s,altitude_m,commanded_m
0.0000,0.0000,2.0000
0.0010,0.0000,2.0000
0.0020,0.0000,2.0000
0.0030,0.0000,2.0000
0.0040,0.0000,2.0000
0.0050,0.0001,2.0000
0.0060,0.0001,2.0000
0.0070,0.0001,2.0000
0.0080,0.0001,2.0000
0.0090,0.0002,2.0000
0.0100,0.0002,2.0000
0.0110,0.0003,2.0000
0.0120,0.0003,2.0000
0.0130,0.0003,2.0000
0.0140,0.0004,2.0000
0.0150,0.0004,2.0000
0.0160,0.0005,2.0000
0.0170,0.0006,2.0000
0.0180,0.0006,2.0000
0.0190,0.0007,2.0000
0.0200,0.0008,2.0000
0.0210,0.0008,2.0000
0.0220,0.0009,2.0000
0.0230,0.0010,2.0000
0.0240,0.0011,2.0000
0.0250,0.0012,2.0000
0.0260,0.0013,2.0000
0.0270,0.0014,2.0000
0.0280,0.0015,2.0000
0.0290,0.0016,2.0000
0.0300,0.0017,2.0000
0.0310,0.0018,2.0000
0.0320,0.0019,2.0000
0.0330,0.0020,2.0000
0.0340,0.0021,2.0000
0.0350,0.0023,2.0000
0.0360,0.0024,2.0000
0.0370,0.0025,2.0000
0.0380,0.0026,2.0000
0.0390,0.0028,2.0000
0.0400,0.0029,2.0000
0.0410,0.0031,2.0000
0.0420,0.0032,2.0000
0.0430,0.0034,2.0000
0.0440,0.0035,2.0000
0.0450,0.0037,2.0000
0.0460,0.0039,2.0000
0.0470,0.0040,2.0000
0.0480,0.0042,2.0000
0.0490,0.0044,2.0000
0.0500,0.0046,2.0000
0.0510,0.0048,2.0000
0.0520,0.0049,2.0000
0.0530,0.0051,2.0000
0.0540,0.0053,2.0000
0.0550,0.0055,2.0000
0.0560,0.0057,2.0000
0.0570,0.0060,2.0000
0.0580,0.0062,2.0000
0.0590,0.0064,2.0000
0.0600,0.0066,2.0000
0.0610,0.0068,2.0000
0.0620,0.0071,2.0000
0.0630,0.0073,2.0000
0.0640,0.0075,2.0000
0.0650,0.0078,2.0000
0.0660,0.0080,2.0000
0.0670,0.0082,2.0000
0.0680,0.0085,2.0000
0.0690,0.0088,2.0000
0.0700,0.0090,2.0000
0.0710,0.0093,2.0000
0.0720,0.0095,2.0000
0.0730,0.0098,2.0000
0.0740,0.0101,2.0000
0.0750,0.0104,2.0000
0.0760,0.0106,2.0000
0.0770,0.0109,2.0000
0.0780,0.0112,2.0000
0.0790,0.0115,2.0000
0.0800,0.0118,2.0000
0.0810,0.0121,2.0000
0.0820,0.0124,2.0000
0.0830,0.0127,2.0000
0.0840,0.0130,2.0000
0.0850,0.0133,2.0000
0.0860,0.0137,2.0000
0.0870,0.0140,2.0000
0.0880,0.0143,2.0000
0.0890,0.0146,2.0000
0.0900,0.0150,2.0000
0.0910,0.0153,2.0000
0.0920,0.0156,2.0000
0.0930,0.0160,2.0000
0.0940,0.0163,2.0000
0.0950,0.0167,2.0000
0.0960,0.0170,2.0000
0.0970,0.0174,2.0000
0.0980,0.0178,2.0000
0.0990,0.0181,2.0000
0.1000,0.0185,2.0000
0.1010,0.0189,2.0000
0.1020,0.0192,2.0000
0.1030,0.0196,2.0000
0.1040,0.0200,2.0000
0.1050,0.0204,2.0000
0.1060,0.0208,2.0000
0.1070,0.0212,2.0000
0.1080,0.0216,2.0000
0.1090,0.0220,2.0000
0.1100,0.0224,2.0000
0.1110,0.0228,2.0000
0.1120,0.0232,2.0000
0.1130,0.0236,2.0000
0.1140,0.0240,2.0000
0.1150,0.0245,2.0000
0.1160,0.0249,2.0000
0.1170,0.0253,2.0000
0.1180,0.0257,2.0000
0.1190,0.0262,2.0000
0.1200,0.0266,2.0000
0.1210,0.0271,2.0000
0.1220,0.0275,2.0000
0.1230,0.0280,2.0000
0.1240,0.0284,2.0000
0.1250,0.0289,2.0000
0.1260,0.0293,2.0000
0.1270,0.0298,2.0000
0.1280,0.0303,2.0000
0.1290,0.0307,2.0000
0.1300,0.0312,2.0000
0.1310,0.0317,2.0000
0.1320,0.0322,2.0000
0.1330,0.0326,2.0000
0.1340,0.0331,2.0000
0.1350,0.0336,2.0000
0.1360,0.0341,2.0000
0.1370,0.0346,2.0000
0.1380,0.0351,2.0000
0.1390,0.0356,2.0000
0.1400,0.0361,2.0000
0.1410,0.0366,2.0000
0.1420,0.0372,2.0000
0.1430,0.0377,2.0000
0.1440,0.0382,2.0000
0.1450,0.0387,2.0000
0.1460,0.0392,2.0000
0.1470,0.0398,2.0000
0.1480,0.0403,2.0000
0.1490,0.0409,2.0000
0.1500,0.0414,2.0000
0.1510,0.0419,2.0000
0.1520,0.0425,2.0000
0.1530,0.0430,2.0000
0.1540,0.0436,2.0000
0.1550,0.0441,2.0000
0.1560,0.0447,2.0000
0.1570,0.0453,2.0000
0.1580,0.0458,2.0000
0.1590,0.0464,2.0000
0.1600,0.0470,2.0000
0.1610,0.0476,2.0000
0.1620,0.0481,2.0000
0.1630,0.0487,2.0000
0.1640,0.0493,2.0000
0.1650,0.0499,2.0000
0.1660,0.0505,2.0000
0.1670,0.0511,2.0000
0.1680,0.0517,2.0000
0.1690,0.0523,2.0000
0.1700,0.0529,2.0000
0.1710,0.0535,2.0000
0.1720,0.0541,2.0000
0.1730,0.0547,2.0000
0.1740,0.0554,2.0000
0.1750,0.0560,2.0000
0.1760,0.0566,2.0000
0.1770,0.0572,2.0000
0.1780,0.0579,2.0000
0.1790,0.0585,2.0000
0.1800,0.0591,2.0000
0.1810,0.0598,2.0000
0.1820,0.0604,2.0000
0.1830,0.0611,2.0000
0.1840,0.0617,2.0000
0.1850,0.0624,2.0000
0.1860,0.0630,2.0000
0.1870,0.0637,2.0000
0.1880,0.0643,2.0000
0.1890,0.0650,2.0000
0.1900,0.0657,2.0000
0.1910,0.0663,2.0000
0.1920,0.0670,2.0000
0.1930,0.0677,2.0000
0.1940,0.0684,2.0000
0.1950,0.0691,2.0000
0.1960,0.0697,2.0000
0.1970,0.0704,2.0000
0.1980,0.0711,2.0000
0.1990,0.0718,2.0000
0.2000,0.0725,2.0000
0.2010,0.0732,2.0000
0.2020,0.0739,2.0000
0.2030,0.0746,2.0000
0.2040,0.0753,2.0000
0.2050,0.0761,2.0000
0.2060,0.0768,2.0000
0.2070,0.0775,2.0000
0.2080,0.0782,2.0000
0.2090,0.0789,2.0000
0.2100,0.0797,2.0000
0.2110,0.0804,2.0000
0.2120,0.0811,2.0000
0.2130,0.0819,2.0000
0.2140,0.0826,2.0000
0.2150,0.0834,2.0000
0.2160,0.0841,2.0000
0.2170,0.0848,2.0000
0.2180,0.0856,2.0000
0.2190,0.0864,2.0000
0.2200,0.0871,2.0000
0.2210,0.0879,2.0000
0.2220,0.0886,2.0000
0.2230,0.0894,2.0000
0.2240,0.0902,2.0000
0.2250,0.0909,2.0000
0.2260,0.0917,2.0000
0.2270,0.0925,2.0000
0.2280,0.0933,2.0000
0.2290,0.0941,2.0000
0.2300,0.0948,2.0000
0.2310,0.0956,2.0000
0.2320,0.0964,2.0000
0.2330,0.0972,2.0000
0.2340,0.0980,2.0000
0.2350,0.0988,2.0000
0.2360,0.0996,2.0000
0.2370,0.1004,2.0000
0.2380,0.1012,2.0000
0.2390,0.1020,2.0000
0.2400,0.1029,2.0000
0.2410,0.1037,2.0000
0.2420,0.1045,2.0000
0.2430,0.1053,2.0000
0.2440,0.1061,2.0000
0.2450,0.1070,2.0000
0.2460,0.1078,2.0000
0.2470,0.1086,2.0000
0.2480,0.1095,2.0000
0.2490,0.1103,2.0000
0.2500,0.1111,2.0000
0.2510,0.1120,2.0000
0.2520,0.1128,2.0000
0.2530,0.1137,2.0000
0.2540,0.1145,2.0000
0.2550,0.1154,2.0000
0.2560,0.1162,2.0000
0.2570,0.1171,2.0000
0.2580,0.1180,2.0000
0.2590,0.1188,2.0000
0.2600,0.1197,2.0000
0.2610,0.1206,2.0000
0.2620,0.1215,2.0000
0.2630,0.1223,2.0000
0.2640,0.1232,2.0000
0.2650,0.1241,2.0000
0.2660,0.1250,2.0000
0.2670,0.1259,2.0000
0.2680,0.1268,2.0000
0.2690,0.1276,2.0000
0.2700,0.1285,2.0000
0.2710,0.1294,2.0000
0.2720,0.1303,2.0000
0.2730,0.1312,2.0000
0.2740,0.1321,2.0000
0.2750,0.1331,2.0000
0.2760,0.1340,2.0000
0.2770,0.1349,2.0000
0.2780,0.1358,2.0000
0.2790,0.1367,2.0000
0.2800,0.1376,2.0000
0.2810,0.1386,2.0000
0.2820,0.1395,2.0000
0.2830,0.1404,2.0000
0.2840,0.1413,2.0000
0.2850,0.1423,2.0000
0.2860,0.1432,2.0000
0.2870,0.1441,2.0000
0.2880,0.1451,2.0000
0.2890,0.1460,2.0000
0.2900,0.1470,2.0000
0.2910,0.1479,2.0000
0.2920,0.1489,2.0000
0.2930,0.1498,2.0000
0.2940,0.1508,2.0000
0.2950,0.1517,2.0000
0.2960,0.1527,2.0000
0.2970,0.1537,2.0000
0.2980,0.1546,2.0000
0.2990,0.1556,2.0000
0.3000,0.1566,2.0000
0.3010,0.1575,2.0000
0.3020,0.1585,2.0000
0.3030,0.1595,2.0000
0.3040,0.1605,2.0000
0.3050,0.1615,2.0000
0.3060,0.1624,2.0000
0.3070,0.1634,2.0000
0.3080,0.1644,2.0000
0.3090,0.1654,2.0000
0.3100,0.1664,2.0000
0.3110,0.1674,2.0000
0.3120,0.1684,2.0000
0.3130,0.1694,2.0000
0.3140,0.1704,2.0000
0.3150,0.1714,2.0000
0.3160,0.1724,2.0000
0.3170,0.1734,2.0000
0.3180,0.1745,2.0000
0.3190,0.1755,2.0000
0.3200,0.1765,2.0000
0.3210,0.1775,2.0000
0.3220,0.1785,2.0000
0.3230,0.1796,2.0000
0.3240,0.1806,2.0000
0.3250,0.1816,2.0000
0.3260,0.1827,2.0000
0.3270,0.1837,2.0000
0.3280,0.1847,2.0000
0.3290,0.1858,2.0000
0.3300,0.1868,2.0000
0.3310,0.1879,2.0000
0.3320,0.1889,2.0000
0.3330,0.1900,2.0000
0.3340,0.1910,2.0000
0.3350,0.1921,2.0000
0.3360,0.1931,2.0000
0.3370,0.1942,2.0000
0.3380,0.1952,2.0000
0.3390,0.1963,2.0000
0.3400,0.1974,2.0000
0.3410,0.1984,2.0000
0.3420,0.1995,2.0000
0.3430,0.2006,2.0000
0.3440,0.2016,2.0000
0.3450,0.2027,2.0000
0.3460,0.2038,2.0000
0.3470,0.2049,2.0000
0.3480,0.2060,2.0000
0.3490,0.2070,2.0000
0.3500,0.2081,2.0000
0.3510,0.2092,2.0000
0.3520,0.2103,2.0000
0.3530,0.2114,2.0000
0.3540,0.2125,2.0000
0.3550,0.2136,2.0000
0.3560,0.2147,2.0000
0.3570,0.2158,2.0000
0.3580,0.2169,2.0000
0.3590,0.2180,2.0000
0.3600,0.2191,2.0000
0.3610,0.2202,2.0000
0.3620,0.2213,2.0000
0.3630,0.2225,2.0000
0.3640,0.2236,2.0000
0.3650,0.2247,2.0000
0.3660,0.2258,2.0000
0.3670,0.2269,2.0000
0.3680,0.2281,2.0000
0.3690,0.2292,2.0000
0.3700,0.2303,2.0000
0.3710,0.2315,2.0000
0.3720,0.2326,2.0000
0.3730,0.2337,2.0000
0.3740,0.2349,2.0000
0.3750,0.2360,2.0000
0.3760,0.2371,2.0000
0.3770,0.2383,2.0000
0.3780,0.2394,2.0000
0.3790,0.2406,2.0000
0.3800,0.2417,2.0000
0.3810,0.2429,2.0000
0.3820,0.2440,2.0000
0.3830,0.2452,2.0000
0.3840,0.2464,2.0000
0.3850,0.2475,2.0000
0.3860,0.2487,2.0000
0.3870,0.2498,2.0000
0.3880,0.2510,2.0000
0.3890,0.2522,2.0000
0.3900,0.2534,2.0000
0.3910,0.2545,2.0000
0.3920,0.2557,2.0000
0.3930,0.2569,2.0000
0.3940,0.2581,2.0000
0.3950,0.2592,2.0000
0.3960,0.2604,2.0000
0.3970,0.2616,2.0000
0.3980,0.2628,2.0000
0.3990,0.2640,2.0000
0.4000,0.2652,2.0000
0.4010,0.2664,2.0000
0.4020,0.2676,2.0000
0.4030,0.2688,2.0000
0.4040,0.2700,2.0000
0.4050,0.2712,2.0000
0.4060,0.2724,2.0000
0.4070,0.2736,2.0000
0.4080,0.2748,2.0000
0.4090,0.2760,2.0000
0.4100,0.2772,2.0000
0.4110,0.2784,2.0000
0.4120,0.2796,2.0000
0.4130,0.2808,2.0000
0.4140,0.2820,2.0000
0.4150,0.2833,2.0000
0.4160,0.2845,2.0000
0.4170,0.2857,2.0000
0.4180,0.2869,2.0000
0.4190,0.2882,2.0000
0.4200,0.2894,2.0000
0.4210,0.2906,2.0000
0.4220,0.2919,2.0000
0.4230,0.2931,2.0000
0.4240,0.2943,2.0000
0.4250,0.2956,2.0000
0.4260,0.2968,2.0000
0.4270,0.2980,2.0000
0.4280,0.2993,2.0000
0.4290,0.3005,2.0000
0.4300,0.3018,2.0000
0.4310,0.3030,2.0000
0.4320,0.3043,2.0000
0.4330,0.3055,2.0000
0.4340,0.3068,2.0000
0.4350,0.3080,2.0000
0.4360,0.3093,2.0000
0.4370,0.3106,2.0000
0.4380,0.3118,2.0000
0.4390,0.3131,2.0000
0.4400,0.3143,2.0000
0.4410,0.3156,2.0000
0.4420,0.3169,2.0000
0.4430,0.3182,2.0000
0.4440,0.3194,2.0000
0.4450,0.3207,2.0000
0.4460,0.3220,2.0000
0.4470,0.3232,2.0000
0.4480,0.3245,2.0000
0.4490,0.3258,2.0000
0.4500,0.3271,2.0000
0.4510,0.3284,2.0000
0.4520,0.3297,2.0000
0.4530,0.3309,2.0000
0.4540,0.3322,2.0000
0.4550,0.3335,2.0000
0.4560,0.3348,2.0000
0.4570,0.3361,2.0000
0.4580,0.3374,2.0000
0.4590,0.3387,2.0000
0.4600,0.3400,2.0000
0.4610,0.3413,2.0000
0.4620,0.3426,2.0000
0.4630,0.3439,2.0000
0.4640,0.3452,2.0000
0.4650,0.3465,2.0000
0.4660,0.3478,2.0000
0.4670,0.3491,2.0000
0.4680,0.3505,2.0000
0.4690,0.3518,2.0000
0.4700,0.3531,2.0000
0.4710,0.3544,2.0000
0.4720,0.3557,2.0000
0.4730,0.3570,2.0000
0.4740,0.3584,2.0000
0.4750,0.3597,2.0000
0.4760,0.3610,2.0000
0.4770,0.3623,2.0000
0.4780,0.3637,2.0000
0.4790,0.3650,2.0000
0.4800,0.3663,2.0000
0.4810,0.3677,2.0000
0.4820,0.3690,2.0000
0.4830,0.3703,2.0000
0.4840,0.3717,2.0000
0.4850,0.3730,2.0000
0.4860,0.3744,2.0000
0.4870,0.3757,2.0000
0.4880,0.3770,2.0000
0.4890,0.3784,2.0000
0.4900,0.3797,2.0000
0.4910,0.3811,2.0000
0.4920,0.3824,2.0000
0.4930,0.3838,2.0000
0.4940,0.3851,2.0000
0.4950,0.3865,2.0000
0.4960,0.3879,2.0000
0.4970,0.3892,2.0000
0.4980,0.3906,2.0000
0.4990,0.3919,2.0000
0.5000,0.3933,2.0000
0.5010,0.3947,2.0000
0.5020,0.3960,2.0000
0.5030,0.3974,2.0000
0.5040,0.3988,2.0000
0.5050,0.4001,2.0000
0.5060,0.4015,2.0000
0.5070,0.4029,2.0000
0.5080,0.4042,2.0000
0.5090,0.4056,2.0000
0.5100,0.4070,2.0000
0.5110,0.4084,2.0000
0.5120,0.4098,2.0000
0.5130,0.4111,2.0000
0.5140,0.4125,2.0000
0.5150,0.4139,2.0000
0.5160,0.4153,2.0000
0.5170,0.4167,2.0000
0.5180,0.4181,2.0000
0.5190,0.4195,2.0000
0.5200,0.4208,2.0000
0.5210,0.4222,2.0000
0.5220,0.4236,2.0000
0.5230,0.4250,2.0000
0.5240,0.4264,2.0000
0.5250,0.4278,2.0000
0.5260,0.4292,2.0000
0.5270,0.4306,2.0000
0.5280,0.4320,2.0000
0.5290,0.4334,2.0000
0.5300,0.4348,2.0000
0.5310,0.4362,2.0000
0.5320,0.4376,2.0000
0.5330,0.4391,2.0000
0.5340,0.4405,2.0000
0.5350,0.4419,2.0000
0.5360,0.4433,2.0000
0.5370,0.4447,2.0000
0.5380,0.4461,2.0000
0.5390,0.4475,2.0000
0.5400,0.4490,2.0000
0.5410,0.4504,2.0000
0.5420,0.4518,2.0000
0.5430,0.4532,2.0000
0.5440,0.4546,2.0000
0.5450,0.4561,2.0000
0.5460,0.4575,2.0000
0.5470,0.4589,2.0000
0.5480,0.4604,2.0000
0.5490,0.4618,2.0000
0.5500,0.4632,2.0000
0.5510,0.4646,2.0000
0.5520,0.4661,2.0000
0.5530,0.4675,2.0000
0.5540,0.4690,2.0000
0.5550,0.4704,2.0000
0.5560,0.4718,2.0000
0.5570,0.4733,2.0000
0.5580,0.4747,2.0000
0.5590,0.4762,2.0000
0.5600,0.4776,2.0000
0.5610,0.4790,2.0000
0.5620,0.4805,2.0000
0.5630,0.4819,2.0000
0.5640,0.4834,2.0000
0.5650,0.4848,2.0000
0.5660,0.4863,2.0000
0.5670,0.4877,2.0000
0.5680,0.4892,2.0000
0.5690,0.4907,2.0000
0.5700,0.4921,2.0000
0.5710,0.4936,2.0000
0.5720,0.4950,2.0000
0.5730,0.4965,2.0000
0.5740,0.4979,2.0000
0.5750,0.4994,2.0000
0.5760,0.5009,2.0000
0.5770,0.5023,2.0000
0.5780,0.5038,2.0000
0.5790,0.5053,2.0000
0.5800,0.5067,2.0000
0.5810,0.5082,2.0000
0.5820,0.5097,2.0000
0.5830,0.5112,2.0000
0.5840,0.5126,2.0000
0.5850,0.5141,2.0000
0.5860,0.5156,2.0000
0.5870,0.5170,2.0000
0.5880,0.5185,2.0000
0.5890,0.5200,2.0000
0.5900,0.5215,2.0000
0.5910,0.5230,2.0000
0.5920,0.5244,2.0000
0.5930,0.5259,2.0000
0.5940,0.5274,2.0000
0.5950,0.5289,2.0000
0.5960,0.5304,2.0000
0.5970,0.5319,2.0000
0.5980,0.5334,2.0000
0.5990,0.5348,2.0000
0.6000,0.5363,2.0000
0.6010,0.5378,2.0000
0.6020,0.5393,2.0000
0.6030,0.5408,2.0000
0.6040,0.5423,2.0000
0.6050,0.5438,2.0000
0.6060,0.5453,2.0000
0.6070,0.5468,2.0000
0.6080,0.5483,2.0000
0.6090,0.5498,2.0000
0.6100,0.5513,2.0000
0.6110,0.5528,2.0000
0.6120,0.5543,2.0000
0.6130,0.5558,2.0000
0.6140,0.5573,2.0000
0.6150,0.5588,2.0000
0.6160,0.5603,2.0000
0.6170,0.5618,2.0000
0.6180,0.5633,2.0000
0.6190,0.5649,2.0000
0.6200,0.5664,2.0000
0.6210,0.5679,2.0000
0.6220,0.5694,2.0000
0.6230,0.5709,2.0000
0.6240,0.5724,2.0000
0.6250,0.5739,2.0000
0.6260,0.5755,2.0000
0.6270,0.5770,2.0000
0.6280,0.5785,2.0000
0.6290,0.5800,2.0000
0.6300,0.5815,2.0000
0.6310,0.5831,2.0000
0.6320,0.5846,2.0000
0.6330,0.5861,2.0000
0.6340,0.5876,2.0000
0.6350,0.5892,2.0000
0.6360,0.5907,2.0000
0.6370,0.5922,2.0000
0.6380,0.5937,2.0000
0.6390,0.5953,2.0000
0.6400,0.5968,2.0000
0.6410,0.5983,2.0000
0.6420,0.5999,2.0000
0.6430,0.6014,2.0000
0.6440,0.6029,2.0000
0.6450,0.6045,2.0000
0.6460,0.6060,2.0000
0.6470,0.6075,2.0000
0.6480,0.6091,2.0000
0.6490,0.6106,2.0000
0.6500,0.6121,2.0000
0.6510,0.6137,2.0000
0.6520,0.6152,2.0000
0.6530,0.6168,2.0000
0.6540,0.6183,2.0000
0.6550,0.6198,2.0000
0.6560,0.6214,2.0000
0.6570,0.6229,2.0000
0.6580,0.6245,2.0000
0.6590,0.6260,2.0000
0.6600,0.6276,2.0000
0.6610,0.6291,2.0000
0.6620,0.6307,2.0000
0.6630,0.6322,2.0000
0.6640,0.6338,2.0000
0.6650,0.6353,2.0000
0.6660,0.6369,2.0000
0.6670,0.6384,2.0000
0.6680,0.6400,2.0000
0.6690,0.6415,2.0000
0.6700,0.6431,2.0000
0.6710,0.6446,2.0000
0.6720,0.6462,2.0000
0.6730,0.6478,2.0000
0.6740,0.6493,2.0000
0.6750,0.6509,2.0000
0.6760,0.6524,2.0000
0.6770,0.6540,2.0000
0.6780,0.6555,2.0000
0.6790,0.6571,2.0000
0.6800,0.6587,2.0000
0.6810,0.6602,2.0000
0.6820,0.6618,2.0000
0.6830,0.6634,2.0000
0.6840,0.6649,2.0000
0.6850,0.6665,2.0000
0.6860,0.6681,2.0000
0.6870,0.6696,2.0000
0.6880,0.6712,2.0000
0.6890,0.6728,2.0000
0.6900,0.6743,2.0000
0.6910,0.6759,2.0000
0.6920,0.6775,2.0000
0.6930,0.6790,2.0000
0.6940,0.6806,2.0000
0.6950,0.6822,2.0000
0.6960,0.6837,2.0000
0.6970,0.6853,2.0000
0.6980,0.6869,2.0000
0.6990,0.6885,2.0000
0.7000,0.6900,2.0000
0.7010,0.6916,2.0000
0.7020,0.6932,2.0000
0.7030,0.6948,2.0000
0.7040,0.6963,2.0000
0.7050,0.6979,2.0000
0.7060,0.6995,2.0000
0.7070,0.7011,2.0000
0.7080,0.7027,2.0000
0.7090,0.7042,2.0000
0.7100,0.7058,2.0000
0.7110,0.7074,2.0000
0.7120,0.7090,2.0000
0.7130,0.7106,2.0000
0.7140,0.7121,2.0000
0.7150,0.7137,2.0000
0.7160,0.7153,2.0000
0.7170,0.7169,2.0000
0.7180,0.7185,2.0000
0.7190,0.7200,2.0000
0.7200,0.7216,2.0000
0.7210,0.7232,2.0000
0.7220,0.7248,2.0000
0.7230,0.7264,2.0000
0.7240,0.7280,2.0000
0.7250,0.7296,2.0000
0.7260,0.7311,2.0000
0.7270,0.7327,2.0000
0.7280,0.7343,2.0000
0.7290,0.7359,2.0000
0.7300,0.7375,2.0000
0.7310,0.7391,2.0000
0.7320,0.7407,2.0000
0.7330,0.7423,2.0000
0.7340,0.7439,2.0000
0.7350,0.7454,2.0000
0.7360,0.7470,2.0000
0.7370,0.7486,2.0000
0.7380,0.7502,2.0000
0.7390,0.7518,2.0000
0.7400,0.7534,2.0000
0.7410,0.7550,2.0000
0.7420,0.7566,2.0000
0.7430,0.7582,2.0000
0.7440,0.7598,2.0000
0.7450,0.7614,2.0000
0.7460,0.7630,2.0000
0.7470,0.7646,2.0000
0.7480,0.7662,2.0000
0.7490,0.7677,2.0000
0.7500,0.7693,2.0000
0.7510,0.7709,2.0000
0.7520,0.7725,2.0000
0.7530,0.7741,2.0000
0.7540,0.7757,2.0000
0.7550,0.7773,2.0000
0.7560,0.7789,2.0000
0.7570,0.7805,2.0000
0.7580,0.7821,2.0000
0.7590,0.7837,2.0000
0.7600,0.7853,2.0000
0.7610,0.7869,2.0000
0.7620,0.7885,2.0000
0.7630,0.7901,2.0000
0.7640,0.7917,2.0000
0.7650,0.7933,2.0000
0.7660,0.7949,2.0000
0.7670,0.7965,2.0000
0.7680,0.7981,2.0000
0.7690,0.7997,2.0000
0.7700,0.8013,2.0000
0.7710,0.8029,2.0000
0.7720,0.8045,2.0000
0.7730,0.8061,2.0000
0.7740,0.8077,2.0000
0.7750,0.8093,2.0000
0.7760,0.8109,2.0000
0.7770,0.8125,2.0000
0.7780,0.8141,2.0000
0.7790,0.8157,2.0000
0.7800,0.8173,2.0000
0.7810,0.8189,2.0000
0.7820,0.8205,2.0000
0.7830,0.8221,2.0000
0.7840,0.8237,2.0000
0.7850,0.8253,2.0000
0.7860,0.8269,2.0000
0.7870,0.8285,2.0000
0.7880,0.8301,2.0000
0.7890,0.8317,2.0000
0.7900,0.8333,2.0000
0.7910,0.8349,2.0000
0.7920,0.8365,2.0000
0.7930,0.8381,2.0000
0.7940,0.8397,2.0000
0.7950,0.8413,2.0000
0.7960,0.8429,2.0000
0.7970,0.8445,2.0000
0.7980,0.8461,2.0000
0.7990,0.8477,2.0000
0.8000,0.8493,2.0000
0.8010,0.8509,2.0000
0.8020,0.8525,2.0000
0.8030,0.8541,2.0000
0.8040,0.8557,2.0000
0.8050,0.8573,2.0000
0.8060,0.8589,2.0000
0.8070,0.8605,2.0000
0.8080,0.8621,2.0000
0.8090,0.8637,2.0000
0.8100,0.8653,2.0000
0.8110,0.8669,2.0000
0.8120,0.8685,2.0000
0.8130,0.8701,2.0000
0.8140,0.8717,2.0000
0.8150,0.8733,2.0000
0.8160,0.8749,2.0000
0.8170,0.8765,2.0000
0.8180,0.8781,2.0000
0.8190,0.8797,2.0000
0.8200,0.8812,2.0000
0.8210,0.8828,2.0000
0.8220,0.8844,2.0000
0.8230,0.8860,2.0000
0.8240,0.8876,2.0000
0.8250,0.8892,2.0000
0.8260,0.8908,2.0000
0.8270,0.8924,2.0000
0.8280,0.8940,2.0000
0.8290,0.8956,2.0000
0.8300,0.8972,2.0000
0.8310,0.8988,2.0000
0.8320,0.9004,2.0000
0.8330,0.9020,2.0000
0.8340,0.9036,2.0000
0.8350,0.9052,2.0000
0.8360,0.9068,2.0000
0.8370,0.9084,2.0000
0.8380,0.9100,2.0000
0.8390,0.9115,2.0000
0.8400,0.9131,2.0000
0.8410,0.9147,2.0000
0.8420,0.9163,2.0000
0.8430,0.9179,2.0000
0.8440,0.9195,2.0000
0.8450,0.9211,2.0000
0.8460,0.9227,2.0000
0.8470,0.9243,2.0000
0.8480,0.9259,2.0000
0.8490,0.9274,2.0000
0.8500,0.9290,2.0000
0.8510,0.9306,2.0000
0.8520,0.9322,2.0000
0.8530,0.9338,2.0000
0.8540,0.9354,2.0000
0.8550,0.9370,2.0000
0.8560,0.9385,2.0000
0.8570,0.9401,2.0000
0.8580,0.9417,2.0000
0.8590,0.9433,2.0000
0.8600,0.9449,2.0000
0.8610,0.9465,2.0000
0.8620,0.9480,2.0000
0.8630,0.9496,2.0000
0.8640,0.9512,2.0000
0.8650,0.9528,2.0000
0.8660,0.9544,2.0000
0.8670,0.9559,2.0000
0.8680,0.9575,2.0000
0.8690,0.9591,2.0000
0.8700,0.9607,2.0000
0.8710,0.9623,2.0000
0.8720,0.9638,2.0000
0.8730,0.9654,2.0000
0.8740,0.9670,2.0000
0.8750,0.9686,2.0000
0.8760,0.9701,2.0000
0.8770,0.9717,2.0000
0.8780,0.9733,2.0000
0.8790,0.9749,2.0000
0.8800,0.9764,2.0000
0.8810,0.9780,2.0000
0.8820,0.9796,2.0000
0.8830,0.9811,2.0000
0.8840,0.9827,2.0000
0.8850,0.9843,2.0000
0.8860,0.9858,2.0000
0.8870,0.9874,2.0000
0.8880,0.9890,2.0000
0.8890,0.9905,2.0000
0.8900,0.9921,2.0000
0.8910,0.9937,2.0000
0.8920,0.9952,2.0000
0.8930,0.9968,2.0000
0.8940,0.9984,2.0000
0.8950,0.9999,2.0000
0.8960,1.0015,2.0000
0.8970,1.0031,2.0000
0.8980,1.0046,2.0000
0.8990,1.0062,2.0000
0.9000,1.0077,2.0000
0.9010,1.0093,2.0000
0.9020,1.0108,2.0000
0.9030,1.0124,2.0000
0.9040,1.0140,2.0000
0.9050,1.0155,2.0000
0.9060,1.0171,2.0000
0.9070,1.0186,2.0000
0.9080,1.0202,2.0000
0.9090,1.0217,2.0000
0.9100,1.0233,2.0000
0.9110,1.0248,2.0000
0.9120,1.0264,2.0000
0.9130,1.0279,2.0000
0.9140,1.0295,2.0000
0.9150,1.0310,2.0000
0.9160,1.0326,2.0000
0.9170,1.0341,2.0000
0.9180,1.0356,2.0000
0.9190,1.0372,2.0000
0.9200,1.0387,2.0000
0.9210,1.0403,2.0000
0.9220,1.0418,2.0000
0.9230,1.0433,2.0000
0.9240,1.0449,2.0000
0.9250,1.0464,2.0000
0.9260,1.0480,2.0000
0.9270,1.0495,2.0000
0.9280,1.0510,2.0000
0.9290,1.0526,2.0000
0.9300,1.0541,2.0000
0.9310,1.0556,2.0000
