t_s,altitude_m,commanded_m
6.5680,27.3433,2.0000
6.5720,27.3506,2.0000
6.5760,27.3579,2.0000
6.5800,27.3652,2.0000
6.5840,27.3724,2.0000
6.5880,27.3796,2.0000
6.5920,27.3868,2.0000
6.5960,27.3940,2.0000
6.6000,27.4012,2.0000
6.6040,27.4083,2.0000
6.6080,27.4154,2.0000
6.6120,27.4225,2.0000
6.6160,27.4296,2.0000
6.6200,27.4367,2.0000
6.6240,27.4437,2.0000
6.6280,27.4508,2.0000
6.6320,27.4578,2.0000
6.6360,27.4648,2.0000
6.6400,27.4718,2.0000
6.6440,27.4787,2.0000
6.6480,27.4857,2.0000
6.6520,27.4926,2.0000
6.6560,27.4995,2.0000
6.6600,27.5064,2.0000
6.6640,27.5133,2.0000
6.6680,27.5201,2.0000
6.6720,27.5270,2.0000
6.6760,27.5338,2.0000
6.6800,27.5406,2.0000
6.6840,27.5474,2.0000
6.6880,27.5541,2.0000
6.6920,27.5609,2.0000
6.6960,27.5676,2.0000
6.7000,27.5743,2.0000
6.7040,27.5810,2.0000
6.7080,27.5877,2.0000
6.7120,27.5944,2.0000
6.7160,27.6010,2.0000
6.7200,27.6076,2.0000
6.7240,27.6142,2.0000
6.7280,27.6208,2.0000
6.7320,27.6274,2.0000
6.7360,27.6339,2.0000
6.7400,27.6405,2.0000
6.7440,27.6470,2.0000
6.7480,27.6535,2.0000
6.7520,27.6600,2.0000
6.7560,27.6665,2.0000
6.7600,27.6729,2.0000
6.7640,27.6793,2.0000
6.7680,27.6857,2.0000
6.7720,27.6921,2.0000
6.7760,27.6985,2.0000
6.7800,27.7049,2.0000
6.7840,27.7112,2.0000
6.7880,27.7176,2.0000
6.7920,27.7239,2.0000
6.7960,27.7302,2.0000
6.8000,27.7364,2.0000
6.8040,27.7427,2.0000
6.8080,27.7489,2.0000
6.8120,27.7552,2.0000
6.8160,27.7614,2.0000
6.8200,27.7675,2.0000
6.8240,27.7737,2.0000
6.8280,27.7799,2.0000
6.8320,27.7860,2.0000
6.8360,27.7921,2.0000
6.8400,27.7982,2.0000
6.8440,27.8043,2.0000
6.8480,27.8104,2.0000
6.8520,27.8164,2.0000
6.8560,27.8225,2.0000
6.8600,27.8285,2.0000
6.8640,27.8345,2.0000
6.8680,27.8405,2.0000
6.8720,27.8465,2.0000
6.8760,27.8524,2.0000
6.8800,27.8583,2.0000
6.8840,27.8643,2.0000
6.8880,27.8702,2.0000
6.8920,27.8760,2.0000
6.8960,27.8819,2.0000
6.9000,27.8878,2.0000
6.9040,27.8936,2.0000
6.9080,27.8994,2.0000
6.9120,27.9052,2.0000
6.9160,27.9110,2.0000
6.9200,27.9168,2.0000
6.9240,27.9225,2.0000
6.9280,27.9282,2.0000
6.9320,27.9340,2.0000
6.9360,27.9397,2.0000
6.9400,27.9453,2.0000
6.9440,27.9510,2.0000
6.9480,27.9567,2.0000
6.9520,27.9623,2.0000
6.9560,27.9679,2.0000
6.9600,27.9735,2.0000
6.9640,27.9791,2.0000
6.9680,27.9847,2.0000
6.9720,27.9902,2.0000
6.9760,27.9958,2.0000
6.9800,28.0013,2.0000
6.9840,28.0068,2.0000
6.9880,28.0123,2.0000
6.9920,28.0177,2.0000
6.9960,28.0232,2.0000
7.0000,28.0286,2.0000
7.0040,28.0341,2.0000
7.0080,28.0395,2.0000
7.0120,28.0449,2.0000
7.0160,28.0502,2.0000
7.0200,28.0556,2.0000
7.0240,28.0609,2.0000
7.0280,28.0662,2.0000
7.0320,28.0716,2.0000
7.0360,28.0768,2.0000
7.0400,28.0821,2.0000
7.0440,28.0874,2.0000
7.0480,28.0926,2.0000
7.0520,28.0979,2.0000
7.0560,28.1031,2.0000
7.0600,28.1083,2.0000
7.0640,28.1134,2.0000
7.0680,28.1186,2.0000
7.0720,28.1238,2.0000
7.0760,28.1289,2.0000
7.0800,28.1340,2.0000
7.0840,28.1391,2.0000
7.0880,28.1442,2.0000
7.0920,28.1493,2.0000
7.0960,28.1543,2.0000
7.1000,28.1594,2.0000
7.1040,28.1644,2.0000
7.1080,28.1694,2.0000
7.1120,28.1744,2.0000
7.1160,28.1793,2.0000
7.1200,28.1843,2.0000
7.1240,28.1893,2.0000
7.1280,28.1942,2.0000
7.1320,28.1991,2.0000
7.1360,28.2040,2.0000
7.1400,28.2089,2.0000
7.1440,28.2137,2.0000
7.1480,28.2186,2.0000
7.1520,28.2234,2.0000
7.1560,28.2282,2.0000
7.1600,28.2330,2.0000
7.1640,28.2378,2.0000
7.1680,28.2426,2.0000
7.1720,28.2474,2.0000
7.1760,28.2521,2.0000
7.1800,28.2568,2.0000
7.1840,28.2615,2.0000
7.1880,28.2662,2.0000
7.1920,28.2709,2.0000
7.1960,28.2756,2.0000
7.2000,28.2802,2.0000
7.2040,28.2849,2.0000
7.2080,28.2895,2.0000
7.2120,28.2941,2.0000
7.2160,28.2987,2.0000
7.2200,28.3032,2.0000
7.2240,28.3078,2.0000
7.2280,28.3124,2.0000
7.2320,28.3169,2.0000
7.2360,28.3214,2.0000
7.2400,28.3259,2.0000
7.2440,28.3304,2.0000
7.2480,28.3348,2.0000
7.2520,28.3393,2.0000
7.2560,28.3437,2.0000
7.2600,28.3482,2.0000
7.2640,28.3526,2.0000
7.2680,28.3570,2.0000
7.2720,28.3613,2.0000
7.2760,28.3657,2.0000
7.2800,28.3700,2.0000
7.2840,28.3744,2.0000
7.2880,28.3787,2.0000
7.2920,28.3830,2.0000
7.2960,28.3873,2.0000
7.3000,28.3916,2.0000
7.3040,28.3958,2.0000
7.3080,28.4001,2.0000
7.3120,28.4043,2.0000
7.3160,28.4085,2.0000
7.3200,28.4127,2.0000
7.3240,28.4169,2.0000
7.3280,28.4210,2.0000
7.3320,28.4252,2.0000
7.3360,28.4293,2.0000
7.3400,28.4335,2.0000
7.3440,28.4376,2.0000
7.3480,28.4417,2.0000
7.3520,28.4458,2.0000
7.3560,28.4498,2.0000
7.3600,28.4539,2.0000
7.3640,28.4579,2.0000
7.3680,28.4619,2.0000
7.3720,28.4660,2.0000
7.3760,28.4699,2.0000
7.3800,28.4739,2.0000
7.3840,28.4779,2.0000
7.3880,28.4818,2.0000
7.3920,28.4858,2.0000
7.3960,28.4897,2.0000
7.4000,28.4936,2.0000
7.4040,28.4975,2.0000
7.4080,28.5014,2.0000
7.4120,28.5053,2.0000
7.4160,28.5091,2.0000
7.4200,28.5129,2.0000
7.4240,28.5168,2.0000
7.4280,28.5206,2.0000
7.4320,28.5244,2.0000
7.4360,28.5281,2.0000
7.4400,28.5319,2.0000
7.4440,28.5357,2.0000
7.4480,28.5394,2.0000
7.4520,28.5431,2.0000
7.4560,28.5468,2.0000
7.4600,28.5505,2.0000
7.4640,28.5542,2.0000
7.4680,28.5579,2.0000
7.4720,28.5615,2.0000
7.4760,28.5652,2.0000
7.4800,28.5688,2.0000
7.4840,28.5724,2.0000
7.4880,28.5760,2.0000
7.4920,28.5796,2.0000
7.4960,28.5832,2.0000
7.5000,28.5867,2.0000
7.5040,28.5903,2.0000
7.5080,28.5938,2.0000
7.5120,28.5973,2.0000
7.5160,28.6008,2.0000
7.5200,28.6043,2.0000
7.5240,28.6078,2.0000
7.5280,28.6112,2.0000
7.5320,28.6147,2.0000
7.5360,28.6181,2.0000
7.5400,28.6215,2.0000
7.5440,28.6249,2.0000
7.5480,28.6283,2.0000
7.5520,28.6317,2.0000
7.5560,28.6350,2.0000
7.5600,28.6384,2.0000
7.5640,28.6417,2.0000
7.5680,28.6450,2.0000
7.5720,28.6484,2.0000
7.5760,28.6517,2.0000
7.5800,28.6549,2.0000
7.5840,28.6582,2.0000
7.5880,28.6615,2.0000
7.5920,28.6647,2.0000
7.5960,28.6679,2.0000
7.6000,28.6711,2.0000
7.6040,28.6743,2.0000
7.6080,28.6775,2.0000
7.6120,28.6807,2.0000
7.6160,28.6839,2.0000
7.6200,28.6870,2.0000
7.6240,28.6901,2.0000
7.6280,28.6933,2.0000
7.6320,28.6964,2.0000
7.6360,28.6995,2.0000
7.6400,28.7025,2.0000
7.6440,28.7056,2.0000
7.6480,28.7087,2.0000
7.6520,28.7117,2.0000
7.6560,28.7147,2.0000
7.6600,28.7177,2.0000
7.6640,28.7207,2.0000
7.6680,28.7237,2.0000
7.6720,28.7267,2.0000
7.6760,28.7297,2.0000
7.6800,28.7326,2.0000
7.6840,28.7356,2.0000
7.6880,28.7385,2.0000
7.6920,28.7414,2.0000
7.6960,28.7443,2.0000
7.7000,28.7472,2.0000
7.7040,28.7500,2.0000
7.7080,28.7529,2.0000
7.7120,28.7557,2.0000
7.7160,28.7586,2.0000
7.7200,28.7614,2.0000
7.7240,28.7642,2.0000
7.7280,28.7670,2.0000
7.7320,28.7698,2.0000
7.7360,28.7726,2.0000
7.7400,28.7753,2.0000
7.7440,28.7781,2.0000
7.7480,28.7808,2.0000
7.7520,28.7835,2.0000
7.7560,28.7862,2.0000
7.7600,28.7889,2.0000
7.7640,28.7916,2.0000
7.7680,28.7942,2.0000
7.7720,28.7969,2.0000
7.7760,28.7995,2.0000
7.7800,28.8022,2.0000
7.7840,28.8048,2.0000
7.7880,28.8074,2.0000
7.7920,28.8100,2.0000
7.7960,28.8126,2.0000
7.8000,28.8151,2.0000
7.8040,28.8177,2.0000
7.8080,28.8202,2.0000
7.8120,28.8228,2.0000
7.8160,28.8253,2.0000
7.8200,28.8278,2.0000
7.8240,28.8303,2.0000
7.8280,28.8328,2.0000
7.8320,28.8352,2.0000
7.8360,28.8377,2.0000
7.8400,28.8401,2.0000
7.8440,28.8426,2.0000
7.8480,28.8450,2.0000
7.8520,28.8474,2.0000
7.8560,28.8498,2.0000
7.8600,28.8522,2.0000
7.8640,28.8546,2.0000
7.8680,28.8569,2.0000
7.8720,28.8593,2.0000
7.8760,28.8616,2.0000
7.8800,28.8639,2.0000
7.8840,28.8663,2.0000
7.8880,28.8686,2.0000
7.8920,28.8708,2.0000
7.8960,28.8731,2.0000
7.9000,28.8754,2.0000
7.9040,28.8776,2.0000
7.9080,28.8799,2.0000
7.9120,28.8821,2.0000
7.9160,28.8843,2.0000
7.9200,28.8866,2.0000
7.9240,28.8888,2.0000
7.9280,28.8909,2.0000
7.9320,28.8931,2.0000
7.9360,28.8953,2.0000
7.9400,28.8974,2.0000
7.9440,28.8996,2.0000
7.9480,28.9017,2.0000
7.9520,28.9038,2.0000
7.9560,28.9059,2.0000
7.9600,28.9080,2.0000
7.9640,28.9101,2.0000
7.9680,28.9121,2.0000
7.9720,28.9142,2.0000
7.9760,28.9163,2.0000
7.9800,28.9183,2.0000
7.9840,28.9203,2.0000
7.9880,28.9223,2.0000
7.9920,28.9243,2.0000
7.9960,28.9263,2.0000
8.0000,28.9283,2.0000
8.0040,28.9303,2.0000
8.0080,28.9322,2.0000
8.0120,28.9342,2.0000
8.0160,28.9361,2.0000
8.0200,28.9380,2.0000
8.0240,28.9400,2.0000
8.0280,28.9419,2.0000
8.0320,28.9438,2.0000
8.0360,28.9456,2.0000
8.0400,28.9475,2.0000
8.0440,28.9494,2.0000
8.0480,28.9512,2.0000
8.0520,28.9531,2.0000
8.0560,28.9549,2.0000
8.0600,28.9567,2.0000
8.0640,28.9585,2.0000
8.0680,28.9603,2.0000
8.0720,28.9621,2.0000
8.0760,28.9639,2.0000
8.0800,28.9656,2.0000
8.0840,28.9674,2.0000
8.0880,28.9691,2.0000
8.0920,28.9709,2.0000
8.0960,28.9726,2.0000
8.1000,28.9743,2.0000
8.1040,28.9760,2.0000
8.1080,28.9777,2.0000
8.1120,28.9794,2.0000
8.1160,28.9810,2.0000
8.1200,28.9827,2.0000
8.1240,28.9843,2.0000
8.1280,28.9860,2.0000
8.1320,28.9876,2.0000
8.1360,28.9892,2.0000
8.1400,28.9908,2.0000
8.1440,28.9924,2.0000
8.1480,28.9940,2.0000
8.1520,28.9956,2.0000
8.1560,28.9972,2.0000
8.1600,28.9987,2.0000
8.1640,29.0003,2.0000
8.1680,29.0018,2.0000
8.1720,29.0033,2.0000
8.1760,29.0049,2.0000
8.1800,29.0064,2.0000
8.1840,29.0079,2.0000
8.1880,29.0094,2.0000
8.1920,29.0108,2.0000
8.1960,29.0123,2.0000
8.2000,29.0138,2.0000
8.2040,29.0152,2.0000
8.2080,29.0167,2.0000
8.2120,29.0181,2.0000
8.2160,29.0195,2.0000
8.2200,29.0209,2.0000
8.2240,29.0223,2.0000
8.2280,29.0237,2.0000
8.2320,29.0251,2.0000
8.2360,29.0265,2.0000
8.2400,29.0278,2.0000
8.2440,29.0292,2.0000
8.2480,29.0305,2.0000
8.2520,29.0319,2.0000
8.2560,29.0332,2.0000
8.2600,29.0345,2.0000
8.2640,29.0358,2.0000
8.2680,29.0371,2.0000
8.2720,29.0384,2.0000
8.2760,29.0397,2.0000
8.2800,29.0410,2.0000
8.2840,29.0422,2.0000
8.2880,29.0435,2.0000
8.2920,29.0447,2.0000
8.2960,29.0460,2.0000
8.3000,29.0472,2.0000
8.3040,29.0484,2.0000
8.3080,29.0496,2.0000
8.3120,29.0508,2.0000
8.3160,29.0520,2.0000
8.3200,29.0532,2.0000
8.3240,29.0544,2.0000
8.3280,29.0556,2.0000
8.3320,29.0567,2.0000
8.3360,29.0579,2.0000
8.3400,29.0590,2.0000
8.3440,29.0601,2.0000
8.3480,29.0612,2.0000
8.3520,29.0624,2.0000
8.3560,29.0635,2.0000
8.3600,29.0646,2.0000
8.3640,29.0656,2.0000
8.3680,29.0667,2.0000
8.3720,29.0678,2.0000
8.3760,29.0689,2.0000
8.3800,29.0699,2.0000
8.3840,29.0710,2.0000
8.3880,29.0720,2.0000
8.3920,29.0730,2.0000
8.3960,29.0741,2.0000
8.4000,29.0751,2.0000
8.4040,29.0761,2.0000
8.4080,29.0771,2.0000
8.4120,29.0781,2.0000
8.4160,29.0790,2.0000
8.4200,29.0800,2.0000
8.4240,29.0810,2.0000
8.4280,29.0819,2.0000
8.4320,29.0829,2.0000
8.4360,29.0838,2.0000
8.4400,29.0848,2.0000
8.4440,29.0857,2.0000
8.4480,29.0866,2.0000
8.4520,29.0875,2.0000
8.4560,29.0884,2.0000
8.4600,29.0893,2.0000
8.4640,29.0902,2.0000
8.4680,29.0911,2.0000
8.4720,29.0919,2.0000
8.4760,29.0928,2.0000
8.4800,29.0937,2.0000
8.4840,29.0945,2.0000
8.4880,29.0954,2.0000
8.4920,29.0962,2.0000
8.4960,29.0970,2.0000
8.5000,29.0978,2.0000
8.5040,29.0986,2.0000
8.5080,29.0995,2.0000
8.5120,29.1003,2.0000
8.5160,29.1010,2.0000
8.5200,29.1018,2.0000
8.5240,29.1026,2.0000
8.5280,29.1034,2.0000
8.5320,29.1041,2.0000
8.5360,29.1049,2.0000
8.5400,29.1056,2.0000
8.5440,29.1064,2.0000
8.5480,29.1071,2.0000
8.5520,29.1078,2.0000
8.5560,29.1085,2.0000
8.5600,29.1093,2.0000
8.5640,29.1100,2.0000
8.5680,29.1107,2.0000
8.5720,29.1114,2.0000
8.5760,29.1120,2.0000
8.5800,29.1127,2.0000
8.5840,29.1134,2.0000
8.5880,29.1141,2.0000
8.5920,29.1147,2.0000
8.5960,29.1154,2.0000
8.6000,29.1160,2.0000
8.6040,29.1167,2.0000
8.6080,29.1173,2.0000
8.6120,29.1179,2.0000
8.6160,29.1185,2.0000
8.6200,29.1191,2.0000
8.6240,29.1197,2.0000
8.6280,29.1203,2.0000
8.6320,29.1209,2.0000
8.6360,29.1215,2.0000
8.6400,29.1221,2.0000
8.6440,29.1227,2.0000
8.6480,29.1233,2.0000
8.6520,29.1238,2.0000
8.6560,29.1244,2.0000
8.6600,29.1249,2.0000
8.6640,29.1255,2.0000
8.6680,29.1260,2.0000
8.6720,29.1265,2.0000
8.6760,29.1271,2.0000
8.6800,29.1276,2.0000
8.6840,29.1281,2.0000
8.6880,29.1286,2.0000
8.6920,29.1291,2.0000
8.6960,29.1296,2.0000
8.7000,29.1301,2.0000
8.7040,29.1306,2.0000
8.7080,29.1311,2.0000
8.7120,29.1315,2.0000
8.7160,29.1320,2.0000
8.7200,29.1325,2.0000
8.7240,29.1329,2.0000
8.7280,29.1334,2.0000
8.7320,29.1338,2.0000
8.7360,29.1343,2.0000
8.7400,29.1347,2.0000
8.7440,29.1351,2.0000
8.7480,29.1356,2.0000
8.7520,29.1360,2.0000
8.7560,29.1364,2.0000
8.7600,29.1368,2.0000
8.7640,29.1372,2.0000
8.7680,29.1376,2.0000
8.7720,29.1380,2.0000
8.7760,29.1384,2.0000
8.7800,29.1388,2.0000
8.7840,29.1392,2.0000
8.7880,29.1395,2.0000
8.7920,29.1399,2.0000
8.7960,29.1403,2.0000
8.8000,29.1406,2.0000
8.8040,29.1410,2.0000
8.8080,29.1413,2.0000
8.8120,29.1417,2.0000
8.8160,29.1420,2.0000
8.8200,29.1423,2.0000
8.8240,29.1427,2.0000
8.8280,29.1430,2.0000
8.8320,29.1433,2.0000
8.8360,29.1436,2.0000
8.8400,29.1439,2.0000
8.8440,29.1442,2.0000
8.8480,29.1445,2.0000
8.8520,29.1448,2.0000
8.8560,29.1451,2.0000
8.8600,29.1454,2.0000
8.8640,29.1457,2.0000
8.8680,29.1460,2.0000
8.8720,29.1463,2.0000
8.8760,29.1465,2.0000
8.8800,29.1468,2.0000
8.8840,29.1471,2.0000
8.8880,29.1473,2.0000
8.8920,29.1476,2.0000
8.8960,29.1478,2.0000
8.9000,29.1481,2.0000
8.9040,29.1483,2.0000
8.9080,29.1486,2.0000
8.9120,29.1488,2.0000
8.9160,29.1490,2.0000
8.9200,29.1492,2.0000
8.9240,29.1495,2.0000
8.9280,29.1497,2.0000
8.9320,29.1499,2.0000
8.9360,29.1501,2.0000
8.9400,29.1503,2.0000
8.9440,29.1505,2.0000
8.9480,29.1507,2.0000
8.9520,29.1509,2.0000
8.9560,29.1511,2.0000
8.9600,29.1513,2.0000
8.9640,29.1515,2.0000
8.9680,29.1516,2.0000
8.9720,29.1518,2.0000
8.9760,29.1520,2.0000
8.9800,29.1522,2.0000
8.9840,29.1523,2.0000
8.9880,29.1525,2.0000
8.9920,29.1527,2.0000
8.9960,29.1528,2.0000
9.0000,29.1530,2.0000
9.0040,29.1531,2.0000
9.0080,29.1533,2.0000
9.0120,29.1534,2.0000
9.0160,29.1535,2.0000
9.0200,29.1537,2.0000
9.0240,29.1538,2.0000
9.0280,29.1539,2.0000
9.0320,29.1541,2.0000
9.0360,29.1542,2.0000
9.0400,29.1543,2.0000
9.0440,29.1544,2.0000
9.0480,29.1546,2.0000
9.0520,29.1547,2.0000
9.0560,29.1548,2.0000
9.0600,29.1549,2.0000
9.0640,29.1550,2.0000
9.0680,29.1551,2.0000
9.0720,29.1552,2.0000
9.0760,29.1553,2.0000
9.0800,29.1554,2.0000
9.0840,29.1555,2.0000
9.0880,29.1556,2.0000
9.0920,29.1557,2.0000
9.0960,29.1557,2.0000
9.1000,29.1558,2.0000
9.1040,29.1559,2.0000
9.1080,29.1560,2.0000
9.1120,29.1561,2.0000
9.1160,29.1561,2.0000
9.1200,29.1562,2.0000
9.1240,29.1563,2.0000
9.1280,29.1563,2.0000
9.1320,29.1564,2.0000
9.1360,29.1564,2.0000
9.1400,29.1565,2.0000
9.1440,29.1566,2.0000
9.1480,29.1566,2.0000
9.1520,29.1567,2.0000
9.1560,29.1567,2.0000
9.1600,29.1568,2.0000
9.1640,29.1568,2.0000
9.1680,29.1569,2.0000
9.1720,29.1569,2.0000
9.1760,29.1569,2.0000
9.1800,29.1570,2.0000
9.1840,29.1570,2.0000
9.1880,29.1570,2.0000
9.1920,29.1571,2.0000
9.1960,29.1571,2.0000
9.2000,29.1571,2.0000
9.2040,29.1572,2.0000
9.2080,29.1572,2.0000
9.2120,29.1572,2.0000
9.2160,29.1572,2.0000
9.2200,29.1573,2.0000
9.2240,29.1573,2.0000
9.2280,29.1573,2.0000
9.2320,29.1573,2.0000
9.2360,29.1573,2.0000
9.2400,29.1573,2.0000
9.2440,29.1574,2.0000
9.2480,29.1574,2.0000
9.2520,29.1574,2.0000
9.2560,29.1574,2.0000
9.2600,29.1574,2.0000
9.2640,29.1574,2.0000
9.2680,29.1574,2.0000
9.2720,29.1574,2.0000
9.2760,29.1574,2.0000
9.2800,29.1574,2.0000
9.2840,29.1574,2.0000
9.2880,29.1574,2.0000
9.2920,29.1574,2.0000
9.2960,29.1574,2.0000
9.3000,29.1574,2.0000
9.3040,29.1574,2.0000
9.3080,29.1574,2.0000
9.3120,29.1574,2.0000
9.3160,29.1574,2.0000
9.3200,29.1574,2.0000
9.3240,29.1574,2.0000
9.3280,29.1573,2.0000
9.3320,29.1573,2.0000
9.3360,29.1573,2.0000
9.3400,29.1573,2.0000
9.3440,29.1573,2.0000
9.3480,29.1573,2.0000
9.3520,29.1573,2.0000
9.3560,29.1573,2.0000
9.3600,29.1572,2.0000
9.3640,29.1572,2.0000
9.3680,29.1572,2.0000
9.3720,29.1572,2.0000
9.3760,29.1572,2.0000
9.3800,29.1572,2.0000
9.3840,29.1572,2.0000
9.3880,29.1571,2.0000
9.3920,29.1571,2.0000
9.3960,29.1571,2.0000
9.4000,29.1571,2.0000
9.4040,29.1571,2.0000
9.4080,29.1570,2.0000
9.4120,29.1570,2.0000
9.4160,29.1570,2.0000
9.4200,29.1570,2.0000
9.4240,29.1570,2.0000
9.4280,29.1570,2.0000
9.4320,29.1569,2.0000
9.4360,29.1569,2.0000
9.4400,29.1569,2.0000
9.4440,29.1569,2.0000
9.4480,29.1569,2.0000
9.4520,29.1568,2.0000
9.4560,29.1568,2.0000
9.4600,29.1568,2.0000
9.4640,29.1568,2.0000
9.4680,29.1568,2.0000
9.4720,29.1568,2.0000
9.4760,29.1567,2.0000
9.4800,29.1567,2.0000
9.4840,29.1567,2.0000
9.4880,29.1567,2.0000
9.4920,29.1567,2.0000
9.4960,29.1567,2.0000
9.5000,29.1567,2.0000
9.5040,29.1566,2.0000
9.5080,29.1566,2.0000
9.5120,29.1566,2.0000
9.5160,29.1566,2.0000
9.5200,29.1566,2.0000
9.5240,29.1566,2.0000
9.5280,29.1566,2.0000
9.5320,29.1566,2.0000
9.5360,29.1566,2.0000
9.5400,29.1565,2.0000
9.5440,29.1565,2.0000
9.5480,29.1565,2.0000
9.5520,29.1565,2.0000
9.5560,29.1565,2.0000
9.5600,29.1565,2.0000
9.5640,29.1565,2.0000
9.5680,29.1565,2.0000
9.5720,29.1565,2.0000
9.5760,29.1565,2.0000
9.5800,29.1565,2.0000
9.5840,29.1565,2.0000
9.5880,29.1565,2.0000
9.5920,29.1565,2.0000
9.5960,29.1565,2.0000
9.6000,29.1565,2.0000
9.6040,29.1566,2.0000
9.6080,29.1566,2.0000
9.6120,29.1566,2.0000
9.6160,29.1566,2.0000
9.6200,29.1566,2.0000
9.6240,29.1566,2.0000
9.6280,29.1566,2.0000
9.6320,29.1567,2.0000
9.6360,29.1567,2.0000
9.6400,29.1567,2.0000
9.6440,29.1567,2.0000
9.6480,29.1567,2.0000
9.6520,29.1568,2.0000
9.6560,29.1568,2.0000
9.6600,29.1568,2.0000
9.6640,29.1569,2.0000
9.6680,29.1569,2.0000
9.6720,29.1569,2.0000
9.6760,29.1570,2.0000
9.6800,29.1570,2.0000
9.6840,29.1570,2.0000
9.6880,29.1571,2.0000
9.6920,29.1571,2.0000
9.6960,29.1572,2.0000
9.7000,29.1572,2.0000
9.7040,29.1572,2.0000
9.7080,29.1573,2.0000
9.7120,29.1573,2.0000
9.7160,29.1574,2.0000
9.7200,29.1575,2.0000
9.7240,29.1575,2.0000
9.7280,29.1576,2.0000
9.7320,29.1576,2.0000
9.7360,29.1577,2.0000
9.7400,29.1578,2.0000
9.7440,29.1578,2.0000
9.7480,29.1579,2.0000
9.7520,29.1580,2.0000
9.7560,29.1580,2.0000
9.7600,29.1581,2.0000
9.7640,29.1582,2.0000
9.7680,29.1583,2.0000
9.7720,29.1584,2.0000
9.7760,29.1584,2.0000
9.7800,29.1585,2.0000
9.7840,29.1586,2.0000
9.7880,29.1587,2.0000
9.7920,29.1588,2.0000
9.7960,29.1589,2.0000
9.8000,29.1590,2.0000
9.8040,29.1591,2.0000
9.8080,29.1592,2.0000
9.8120,29.1593,2.0000
9.8160,29.1594,2.0000
9.8200,29.1595,2.0000
9.8240,29.1596,2.0000
9.8280,29.1598,2.0000
9.8320,29.1599,2.0000
9.8360,29.1600,2.0000
9.8400,29.1601,2.0000
9.8440,29.1603,2.0000
9.8480,29.1604,2.0000
9.8520,29.1605,2.0000
9.8560,29.1607,2.0000
9.8600,29.1608,2.0000
9.8640,29.1609,2.0000
9.8680,29.1611,2.0000
9.8720,29.1612,2.0000
9.8760,29.1614,2.0000
9.8800,29.1615,2.0000
9.8840,29.1617,2.0000
9.8880,29.1618,2.0000
9.8920,29.1620,2.0000
9.8960,29.1622,2.0000
9.9000,29.1623,2.0000
9.9040,29.1625,2.0000
9.9080,29.1627,2.0000
9.9120,29.1628,2.0000
9.9160,29.1630,2.0000
9.9200,29.1632,2.0000
9.9240,29.1634,2.0000
9.9280,29.1636,2.0000
9.9320,29.1638,2.0000
9.9360,29.1640,2.0000
9.9400,29.1642,2.0000
9.9440,29.1644,2.0000
9.9480,29.1646,2.0000
9.9520,29.1648,2.0000
9.9560,29.1650,2.0000
9.9600,29.1652,2.0000
9.9640,29.1654,2.0000
9.9680,29.1656,2.0000
9.9720,29.1659,2.0000
9.9760,29.1661,2.0000
9.9800,29.1663,2.0000
9.9840,29.1665,2.0000
9.9880,29.1668,2.0000
9.9920,29.1670,2.0000
9.9960,29.1673,2.0000
