step,t_s,n_m,e_m,d_m,ax_body,ay_body,az_body,gx_body,gy_body,gz_body,m0,m1,m2,m3,imu_recv,navsat_recv,motor_send
174,1.740,0.0000,0.0000,-0.7884,0.0008,-0.0002,-9.8140,0.0008,0.0012,-0.0014,0.767,0.767,0.767,0.767,453,101,175
175,1.750,0.0000,0.0000,-0.7969,-0.0024,-0.0023,-9.8412,0.0021,0.0014,0.0002,0.764,0.764,0.764,0.764,455,102,176
176,1.760,0.0000,0.0000,-0.7969,-0.0015,0.0014,-9.8328,0.0014,0.0011,-0.0001,0.768,0.768,0.768,0.768,457,102,177
177,1.770,0.0000,0.0000,-0.8054,0.0004,-0.0024,-9.8443,0.0027,0.0018,0.0001,0.765,0.765,0.765,0.765,459,103,178
178,1.780,0.0000,0.0000,-0.8139,0.0008,0.0031,-9.8507,-0.0006,0.0006,0.0001,0.762,0.762,0.762,0.762,462,104,179
179,1.790,0.0000,0.0000,-0.8139,0.0009,0.0013,-9.8148,-0.0016,-0.0005,0.0006,0.766,0.766,0.766,0.766,464,104,180
180,1.800,0.0000,0.0000,-0.8224,-0.0022,-0.0002,-9.8275,-0.0001,-0.0004,-0.0020,0.763,0.763,0.763,0.763,466,105,181
181,1.810,0.0000,0.0000,-0.8224,-0.0031,0.0038,-9.8181,-0.0001,-0.0004,-0.0021,0.767,0.767,0.767,0.767,468,105,182
182,1.820,0.0000,0.0000,-0.8310,0.0001,0.0016,-9.8359,-0.0004,0.0011,-0.0004,0.764,0.764,0.764,0.764,471,106,183
183,1.830,0.0000,0.0000,-0.8310,0.0028,0.0020,-9.8267,0.0000,-0.0005,0.0017,0.768,0.768,0.768,0.768,473,106,184
184,1.840,0.0000,0.0000,-0.8395,0.0015,0.0019,-9.8421,-0.0011,-0.0011,-0.0003,0.765,0.765,0.765,0.765,475,107,185
185,1.850,0.0000,0.0000,-0.8481,0.0024,0.0011,-9.8403,-0.0019,-0.0009,-0.0000,0.762,0.762,0.762,0.762,478,108,186
186,1.860,0.0000,0.0000,-0.8481,0.0028,-0.0021,-9.8070,0.0004,-0.0010,0.0004,0.766,0.766,0.766,0.766,480,108,187
187,1.870,0.0000,0.0000,-0.8566,-0.0009,-0.0010,-9.8078,0.0001,-0.0007,-0.0004,0.763,0.763,0.763,0.763,482,109,188
188,1.880,0.0000,0.0000,-0.8566,0.0008,-0.0015,-9.8005,0.0003,0.0002,0.0012,0.767,0.767,0.767,0.767,484,109,189
189,1.890,0.0000,0.0000,-0.8652,0.0011,0.0027,-9.8139,0.0005,0.0006,0.0001,0.764,0.764,0.764,0.764,486,110,190
190,1.900,0.0000,0.0000,-0.8652,-0.0035,0.0015,-9.8114,-0.0003,-0.0005,0.0020,0.768,0.768,0.768,0.768,489,110,191
191,1.910,0.0000,0.0000,-0.8738,-0.0003,-0.0034,-9.8401,-0.0012,-0.0001,0.0012,0.764,0.764,0.764,0.764,491,111,192
192,1.920,0.0000,0.0000,-0.8824,0.0014,-0.0041,-9.8349,-0.0004,0.0001,-0.0004,0.761,0.761,0.761,0.761,494,112,193
193,1.930,0.0000,0.0000,-0.8824,-0.0011,0.0040,-9.8018,-0.0004,0.0009,-0.0006,0.765,0.765,0.765,0.765,496,112,194
194,1.940,0.0000,0.0000,-0.8910,-0.0022,0.0020,-9.8008,-0.0008,-0.0005,0.0001,0.762,0.762,0.762,0.762,498,113,195
195,1.950,0.0000,0.0000,-0.8910,-0.0026,0.0015,-9.7942,-0.0001,-0.0022,0.0013,0.766,0.766,0.766,0.766,500,113,196
196,1.960,0.0000,0.0000,-0.8996,-0.0005,0.0022,-9.8214,-0.0014,0.0001,-0.0005,0.763,0.763,0.763,0.763,503,114,197
197,1.970,0.0000,0.0000,-0.8996,-0.0012,0.0004,-9.8051,0.0002,-0.0010,0.0002,0.767,0.767,0.767,0.767,505,114,198
198,1.980,0.0000,0.0000,-0.9082,0.0024,0.0006,-9.8426,0.0005,-0.0003,-0.0003,0.764,0.764,0.764,0.764,508,115,199
199,1.990,0.0000,0.0000,-0.9169,-0.0005,0.0029,-9.8274,0.0010,-0.0008,0.0006,0.761,0.761,0.761,0.761,510,116,200
200,2.000,0.0000,0.0000,-0.9169,0.0038,0.0009,-9.7816,-0.0002,-0.0007,0.0009,0.765,0.765,0.765,0.765,513,116,201
201,2.010,0.0000,0.0000,-0.9255,0.0040,-0.0020,-9.7939,0.0004,0.0002,0.0010,0.762,0.762,0.762,0.762,515,117,202
202,2.020,0.0000,0.0000,-0.9255,0.0042,-0.0004,-9.7801,0.0017,-0.0001,-0.0018,0.766,0.766,0.766,0.766,517,117,203
203,2.030,0.0000,0.0000,-0.9341,0.0010,0.0016,-9.7967,-0.0022,0.0015,0.0003,0.763,0.763,0.763,0.763,519,118,204
204,2.040,0.0000,0.0000,-0.9427,-0.0018,0.0004,-9.7913,0.0000,0.0011,0.0006,0.760,0.760,0.760,0.760,522,119,205
205,2.050,0.0000,0.0000,-0.9427,-0.0009,0.0032,-9.7546,-0.0014,0.0016,0.0002,0.764,0.764,0.764,0.764,524,119,206
206,2.060,0.0000,0.0000,-0.9513,-0.0007,-0.0004,-9.7600,-0.0003,0.0001,-0.0013,0.761,0.761,0.761,0.761,526,120,207
207,2.070,0.0000,0.0000,-0.9513,0.0041,0.0009,-9.7437,0.0006,0.0001,0.0001,0.765,0.765,0.765,0.765,529,120,208
208,2.080,0.0000,0.0000,-0.9599,0.0003,0.0002,-9.7759,-0.0007,0.0008,0.0017,0.762,0.762,0.762,0.762,531,121,209
209,2.090,0.0000,0.0000,-0.9685,-0.0042,0.0009,-9.7690,0.0007,0.0002,0.0007,0.759,0.759,0.759,0.759,534,122,210
210,2.100,0.0000,0.0000,-0.9685,0.0016,-0.0028,-9.7273,-0.0002,0.0006,0.0005,0.763,0.763,0.763,0.763,536,122,211
211,2.110,0.0000,0.0000,-0.9771,-0.0008,0.0019,-9.7363,0.0005,-0.0019,-0.0002,0.760,0.760,0.760,0.760,538,123,212
212,2.120,0.0000,0.0000,-0.9771,0.0003,-0.0003,-9.7282,0.0001,-0.0007,-0.0004,0.764,0.764,0.764,0.764,540,123,213
213,2.130,0.0000,0.0000,-0.9856,-0.0001,0.0024,-9.7623,0.0001,0.0003,-0.0005,0.761,0.761,0.761,0.761,543,124,214
214,2.140,0.0000,0.0000,-0.9856,0.0011,0.0047,-9.7497,-0.0011,0.0004,-0.0003,0.765,0.765,0.765,0.765,545,124,215
215,2.150,0.0000,0.0000,-0.9941,-0.0004,-0.0008,-9.7601,-0.0004,-0.0003,0.0020,0.762,0.762,0.762,0.762,547,125,216
216,2.160,0.0000,0.0000,-1.0026,0.0009,-0.0013,-9.7672,-0.0012,0.0009,0.0003,0.759,0.759,0.759,0.759,550,126,217
217,2.170,0.0000,0.0000,-1.0026,0.0001,-0.0015,-9.7367,0.0012,0.0004,-0.0004,0.763,0.763,0.763,0.763,552,126,218
218,2.180,0.0000,0.0000,-1.0111,0.0011,-0.0011,-9.7444,-0.0003,0.0015,0.0002,0.760,0.760,0.760,0.760,555,127,219
219,2.190,0.0000,0.0000,-1.0111,0.0004,0.0000,-9.7334,0.0010,0.0028,-0.0004,0.764,0.764,0.764,0.764,557,127,220
220,2.200,0.0000,0.0000,-1.0195,0.0013,0.0022,-9.7659,-0.0007,0.0004,-0.0004,0.761,0.761,0.761,0.761,560,128,221
221,2.210,0.0000,0.0000,-1.0280,-0.0015,-0.0021,-9.7531,0.0000,-0.0005,0.0012,0.758,0.758,0.758,0.758,562,129,222
222,2.220,0.0000,0.0000,-1.0280,0.0003,-0.0023,-9.7116,0.0018,0.0010,0.0002,0.763,0.763,0.763,0.763,565,129,223
223,2.230,0.0000,0.0000,-1.0364,-0.0024,0.0006,-9.7269,0.0007,-0.0004,0.0011,0.760,0.760,0.760,0.760,567,130,224
224,2.240,0.0000,0.0000,-1.0364,0.0008,0.0009,-9.7167,-0.0003,0.0001,0.0004,0.764,0.764,0.764,0.764,569,130,225
225,2.250,0.0000,0.0000,-1.0447,0.0021,0.0022,-9.7462,-0.0001,-0.0001,-0.0006,0.761,0.761,0.761,0.761,572,131,226
226,2.260,0.0000,0.0000,-1.0531,0.0015,-0.0005,-9.7419,0.0011,0.0013,-0.0011,0.758,0.758,0.758,0.758,574,132,227
227,2.270,0.0000,0.0000,-1.0531,-0.0018,0.0006,-9.6995,0.0024,-0.0016,0.0000,0.762,0.762,0.762,0.762,577,132,228
228,2.280,0.0000,0.0000,-1.0614,0.0002,-0.0001,-9.7187,-0.0005,0.0014,0.0008,0.759,0.759,0.759,0.759,579,133,229
229,2.290,0.0000,0.0000,-1.0614,0.0003,0.0015,-9.7035,-0.0000,0.0004,-0.0001,0.763,0.763,0.763,0.763,581,133,230
230,2.300,0.0000,0.0000,-1.0697,-0.0020,0.0021,-9.7202,-0.0003,0.0009,0.0014,0.761,0.761,0.761,0.761,583,134,231
231,2.310,0.0000,0.0000,-1.0780,0.0015,-0.0015,-9.7235,-0.0010,-0.0006,-0.0008,0.758,0.758,0.758,0.758,586,135,232
232,2.320,0.0000,0.0000,-1.0780,-0.0003,-0.0018,-9.6952,-0.0015,-0.0012,-0.0006,0.762,0.762,0.762,0.762,588,135,233
233,2.330,0.0000,0.0000,-1.0862,0.0003,-0.0057,-9.6970,0.0005,0.0004,0.0011,0.759,0.759,0.759,0.759,590,136,234
234,2.340,0.0000,0.0000,-1.0862,0.0006,-0.0016,-9.6919,-0.0022,0.0016,-0.0002,0.763,0.763,0.763,0.763,593,136,235
235,2.350,0.0000,0.0000,-1.0944,0.0007,0.0031,-9.7210,0.0010,0.0001,0.0000,0.760,0.760,0.760,0.760,595,137,236
236,2.360,0.0000,0.0000,-1.0944,0.0015,0.0004,-9.7231,-0.0009,-0.0008,-0.0017,0.764,0.764,0.764,0.764,597,137,237
237,2.370,0.0000,0.0000,-1.1025,-0.0021,-0.0010,-9.7625,-0.0002,-0.0017,-0.0007,0.762,0.762,0.762,0.762,600,138,238
238,2.380,0.0000,0.0000,-1.1106,-0.0005,0.0010,-9.7599,-0.0013,-0.0002,0.0006,0.759,0.759,0.759,0.759,602,139,239
239,2.390,0.0000,0.0000,-1.1106,-0.0004,-0.0009,-9.7371,-0.0007,-0.0010,-0.0002,0.763,0.763,0.763,0.763,604,139,240
240,2.400,0.0000,0.0000,-1.1187,0.0011,0.0006,-9.7367,-0.0010,-0.0026,0.0004,0.760,0.760,0.760,0.760,607,140,241
241,2.410,0.0000,0.0000,-1.1187,0.0019,-0.0014,-9.7272,0.0008,0.0004,-0.0001,0.764,0.764,0.764,0.764,609,140,242
242,2.420,0.0000,0.0000,-1.1268,0.0023,-0.0010,-9.7399,-0.0005,0.0004,-0.0005,0.761,0.761,0.761,0.761,611,141,243
243,2.430,0.0000,0.0000,-1.1348,-0.0036,-0.0015,-9.7461,-0.0011,0.0010,-0.0002,0.759,0.759,0.759,0.759,614,142,244
244,2.440,0.0000,0.0000,-1.1348,-0.0003,0.0009,-9.7241,-0.0015,0.0006,-0.0009,0.763,0.763,0.763,0.763,616,142,245
245,2.450,0.0000,0.0000,-1.1429,-0.0064,-0.0008,-9.7285,0.0004,0.0012,-0.0001,0.760,0.760,0.760,0.760,618,143,246
246,2.460,0.0000,0.0000,-1.1429,0.0024,0.0011,-9.7270,0.0003,-0.0001,0.0001,0.764,0.764,0.764,0.764,620,143,247
247,2.470,0.0000,0.0000,-1.1509,0.0007,-0.0022,-9.7532,-0.0004,-0.0003,0.0007,0.761,0.761,0.761,0.761,623,144,248
248,2.480,0.0000,0.0000,-1.1509,0.0001,0.0013,-9.7519,0.0007,0.0011,0.0011,0.765,0.765,0.765,0.765,625,144,249
249,2.490,0.0000,0.0000,-1.1588,-0.0010,0.0005,-9.7673,-0.0025,0.0011,-0.0008,0.762,0.762,0.762,0.762,627,145,250
250,2.500,0.0000,0.0000,-1.1668,-0.0006,-0.0013,-9.7710,-0.0005,-0.0009,-0.0003,0.760,0.760,0.760,0.760,630,146,251
251,2.510,0.0000,0.0000,-1.1668,-0.0001,0.0001,-9.7474,0.0014,0.0005,0.0010,0.764,0.764,0.764,0.764,632,146,252
252,2.520,0.0000,0.0000,-1.1747,-0.0005,-0.0006,-9.7589,-0.0023,0.0005,0.0014,0.761,0.761,0.761,0.761,634,147,253
253,2.530,0.0000,0.0000,-1.1747,0.0014,0.0026,-9.7528,-0.0000,0.0000,-0.0015,0.765,0.765,0.765,0.765,636,147,254
254,2.540,0.0000,0.0000,-1.1826,0.0043,0.0003,-9.7589,-0.0006,0.0000,-0.0009,0.762,0.762,0.762,0.762,638,148,255
255,2.550,0.0000,0.0000,-1.1826,0.0007,-0.0030,-9.7674,0.0005,0.0021,0.0005,0.766,0.766,0.766,0.766,641,148,256
256,2.560,0.0000,0.0000,-1.1905,-0.0075,-0.0017,-9.7970,-0.0007,0.0003,-0.0012,0.763,0.763,0.763,0.763,643,149,257
257,2.570,0.0000,0.0000,-1.1984,0.0018,0.0038,-9.7911,0.0026,-0.0008,-0.0007,0.761,0.761,0.761,0.761,646,150,258
258,2.580,0.0000,0.0000,-1.1984,-0.0001,0.0015,-9.7638,0.0006,-0.0004,0.0005,0.764,0.764,0.764,0.764,648,150,259
259,2.590,0.0000,0.0000,-1.2063,0.0009,-0.0008,-9.7699,-0.0001,0.0013,-0.0010,0.762,0.762,0.762,0.762,650,151,260
260,2.600,0.0000,0.0000,-1.2063,-0.0005,-0.0002,-9.7646,-0.0019,0.0012,0.0005,0.765,0.765,0.765,0.765,653,151,261
261,2.610,0.0000,0.0000,-1.2142,-0.0040,0.0003,-9.7825,0.0001,0.0008,0.0003,0.763,0.763,0.763,0.763,655,152,262
262,2.620,0.0000,0.0000,-1.2142,-0.0020,-0.0012,-9.7878,0.0002,-0.0005,-0.0025,0.766,0.766,0.766,0.766,657,152,263
263,2.630,0.0000,0.0000,-1.2221,0.0007,0.0002,-9.8137,-0.0003,-0.0003,0.0002,0.764,0.764,0.764,0.764,660,153,264
264,2.640,0.0000,0.0000,-1.2300,-0.0003,-0.0004,-9.8090,-0.0008,-0.0001,0.0007,0.761,0.761,0.761,0.761,662,154,265
265,2.650,0.0000,0.0000,-1.2300,-0.0023,-0.0005,-9.7846,-0.0011,0.0008,0.0014,0.765,0.765,0.765,0.765,664,154,266
266,2.660,0.0000,0.0000,-1.2378,-0.0007,0.0024,-9.7836,-0.0012,0.0003,-0.0004,0.762,0.762,0.762,0.762,667,155,267
267,2.670,0.0000,0.0000,-1.2378,0.0012,0.0003,-9.7769,-0.0006,0.0006,0.0009,0.766,0.766,0.766,0.766,669,155,268
268,2.680,0.0000,0.0000,-1.2457,-0.0001,-0.0013,-9.7900,-0.0007,0.0001,0.0004,0.763,0.763,0.763,0.763,671,156,269
269,2.690,0.0000,0.0000,-1.2536,-0.0006,-0.0001,-9.7894,-0.0004,-0.0012,-0.0009,0.760,0.760,0.760,0.760,674,157,270
270,2.700,0.0000,0.0000,-1.2536,-0.0002,0.0011,-9.7679,-0.0005,0.0001,0.0000,0.764,0.764,0.764,0.764,676,157,271
271,2.710,0.0000,0.0000,-1.2614,-0.0017,-0.0038,-9.7668,0.0015,-0.0009,-0.0009,0.761,0.761,0.761,0.761,678,158,272
272,2.720,0.0000,0.0000,-1.2614,0.0015,-0.0033,-9.7655,-0.0007,0.0000,0.0005,0.765,0.765,0.765,0.765,680,158,273
273,2.730,0.0000,0.0000,-1.2692,-0.0003,-0.0037,-9.7847,-0.0007,-0.0016,-0.0011,0.762,0.762,0.762,0.762,683,159,274
274,2.740,0.0000,0.0000,-1.2692,-0.0010,0.0023,-9.7832,0.0001,-0.0012,-0.0008,0.766,0.766,0.766,0.766,685,159,275
275,2.750,0.0000,0.0000,-1.2771,0.0011,-0.0015,-9.8142,0.0004,-0.0005,0.0008,0.763,0.763,0.763,0.763,688,160,276
276,2.760,0.0000,0.0000,-1.2849,0.0004,-0.0017,-9.8024,-0.0012,-0.0003,0.0005,0.761,0.761,0.761,0.761,690,161,277
277,2.770,0.0000,0.0000,-1.2849,0.0010,0.0007,-9.7752,-0.0000,0.0001,0.0009,0.764,0.764,0.764,0.764,692,161,278
278,2.780,0.0000,0.0000,-1.2927,-0.0009,0.0004,-9.7785,0.0004,-0.0016,0.0002,0.762,0.762,0.762,0.762,695,162,279
279,2.790,0.0000,0.0000,-1.2927,0.0011,0.0003,-9.7655,-0.0010,-0.0007,0.0017,0.765,0.765,0.765,0.765,697,162,280
280,2.800,0.0000,0.0000,-1.3005,-0.0010,0.0019,-9.7761,0.0016,0.0011,0.0001,0.763,0.763,0.763,0.763,699,163,281
281,2.810,0.0000,0.0000,-1.3084,-0.0019,-0.0006,-9.7797,-0.0005,-0.0004,0.0006,0.760,0.760,0.760,0.760,702,164,282
282,2.820,0.0000,0.0000,-1.3084,-0.0012,0.0002,-9.7537,0.0009,0.0005,-0.0016,0.764,0.764,0.764,0.764,704,164,283
283,2.830,0.0000,0.0000,-1.3161,-0.0015,-0.0054,-9.7618,-0.0005,-0.0009,0.0012,0.761,0.761,0.761,0.761,707,165,284
284,2.840,0.0000,0.0000,-1.3161,0.0017,-0.0025,-9.7487,-0.0025,0.0010,-0.0012,0.765,0.765,0.765,0.765,709,165,285
285,2.850,0.0000,0.0000,-1.3239,0.0004,-0.0023,-9.7646,-0.0002,0.0006,0.0005,0.762,0.762,0.762,0.762,711,166,286
286,2.860,0.0000,0.0000,-1.3317,0.0027,0.0012,-9.7667,-0.0007,-0.0014,-0.0005,0.759,0.759,0.759,0.759,714,167,287
287,2.870,0.0000,0.0000,-1.3317,-0.0030,-0.0018,-9.7378,-0.0002,-0.0005,-0.0015,0.763,0.763,0.763,0.763,716,167,288
288,2.880,0.0000,0.0000,-1.3394,0.0003,-0.0004,-9.7450,-0.0018,0.0007,-0.0008,0.760,0.760,0.760,0.760,719,168,289
289,2.890,0.0000,0.0000,-1.3394,-0.0017,0.0006,-9.7330,-0.0008,-0.0009,-0.0014,0.764,0.764,0.764,0.764,721,168,290
290,2.900,0.0000,0.0000,-1.3471,-0.0011,-0.0007,-9.7620,-0.0009,-0.0002,0.0001,0.761,0.761,0.761,0.761,724,169,291
291,2.910,0.0000,0.0000,-1.3548,0.0011,-0.0000,-9.7510,0.0023,-0.0011,-0.0002,0.759,0.759,0.759,0.759,726,170,292
292,2.920,0.0000,0.0000,-1.3548,-0.0045,-0.0005,-9.7252,0.0003,-0.0005,-0.0015,0.763,0.763,0.763,0.763,728,170,293
293,2.930,0.0000,0.0000,-1.3625,0.0027,0.0033,-9.7335,-0.0007,-0.0003,-0.0008,0.760,0.760,0.760,0.760,731,171,294
294,2.940,0.0000,0.0000,-1.3625,0.0007,-0.0026,-9.7266,0.0013,-0.0005,0.0006,0.764,0.764,0.764,0.764,733,171,295
295,2.950,0.0000,0.0000,-1.3702,-0.0030,0.0007,-9.7314,0.0003,0.0003,-0.0008,0.761,0.761,0.761,0.761,735,172,296
296,2.960,0.0000,0.0000,-1.3778,-0.0026,-0.0008,-9.7363,0.0004,-0.0015,0.0001,0.759,0.759,0.759,0.759,738,173,297
297,2.970,0.0000,0.0000,-1.3778,-0.0030,-0.0029,-9.7115,-0.0005,-0.0011,0.0007,0.762,0.762,0.762,0.762,740,173,298
298,2.980,0.0000,0.0000,-1.3854,-0.0004,-0.0015,-9.7235,0.0005,0.0006,-0.0014,0.760,0.760,0.760,0.760,742,174,299
299,2.990,0.0000,0.0000,-1.3854,-0.0026,0.0004,-9.7069,-0.0004,0.0014,-0.0005,0.763,0.763,0.763,0.763,745,174,300
300,3.000,0.0000,0.0000,-1.3929,0.0005,-0.0024,-9.7392,0.0005,-0.0010,0.0013,0.761,0.761,0.761,0.761,747,175,301
301,3.010,0.0000,0.0000,-1.4005,-0.0006,0.0015,-9.7304,0.0008,-0.0012,0.0014,0.758,0.758,0.758,0.758,750,176,302
302,3.020,0.0000,0.0000,-1.4005,0.0005,0.0049,-9.7022,-0.0004,-0.0004,-0.0000,0.762,0.762,0.762,0.762,752,176,303
303,3.030,0.0000,0.0000,-1.4080,0.0007,0.0004,-9.7194,-0.0001,0.0001,0.0013,0.760,0.760,0.760,0.760,754,177,304
304,3.040,0.0000,0.0000,-1.4080,-0.0019,0.0005,-9.7088,-0.0007,0.0013,0.0009,0.763,0.763,0.763,0.763,757,177,305
305,3.050,0.0000,0.0000,-1.4154,-0.0003,0.0008,-9.7345,0.0009,-0.0003,-0.0028,0.761,0.761,0.761,0.761,759,178,306
306,3.060,0.0000,0.0000,-1.4154,-0.0020,-0.0009,-9.7300,0.0003,0.0001,-0.0016,0.764,0.764,0.764,0.764,761,178,307
307,3.070,0.0000,0.0000,-1.4229,-0.0016,-0.0013,-9.7483,0.0006,0.0013,0.0002,0.762,0.762,0.762,0.762,763,179,308
308,3.080,0.0001,0.0001,-1.4303,-0.0007,0.0029,-9.7523,0.0011,0.0008,-0.0008,0.759,0.759,0.759,0.759,766,180,309
309,3.090,0.0001,0.0001,-1.4303,0.0004,0.0005,-9.7279,0.0012,-0.0005,0.0005,0.763,0.763,0.763,0.763,768,180,310
310,3.100,0.0001,0.0001,-1.4377,0.0005,0.0050,-9.7315,-0.0003,-0.0003,-0.0005,0.760,0.760,0.760,0.760,770,181,311
311,3.110,0.0001,0.0001,-1.4377,0.0009,-0.0003,-9.7285,-0.0004,-0.0008,0.0013,0.764,0.764,0.764,0.764,773,181,312
312,3.120,0.0001,0.0001,-1.4450,-0.0015,-0.0021,-9.7456,-0.0004,-0.0012,-0.0007,0.761,0.761,0.761,0.761,775,182,313
313,3.130,0.0001,0.0001,-1.4450,-0.0011,0.0007,-9.7501,-0.0007,0.0009,-0.0015,0.765,0.765,0.765,0.765,777,182,314
314,3.140,0.0001,0.0001,-1.4524,0.0031,0.0019,-9.7653,-0.0001,0.0000,-0.0003,0.762,0.762,0.762,0.762,779,183,315
315,3.150,0.0001,0.0001,-1.4524,0.0023,0.0028,-9.7731,-0.0015,0.0010,0.0003,0.766,0.766,0.766,0.766,781,183,316
316,3.160,0.0001,0.0001,-1.4597,-0.0011,0.0005,-9.7978,-0.0002,0.0012,0.0012,0.763,0.763,0.763,0.763,784,184,317
317,3.170,0.0001,0.0001,-1.4670,-0.0018,-0.0024,-9.8012,0.0006,-0.0008,0.0005,0.761,0.761,0.761,0.761,786,185,318
318,3.180,0.0001,0.0001,-1.4670,-0.0009,-0.0025,-9.7700,-0.0009,-0.0012,0.0006,0.764,0.764,0.764,0.764,788,185,319
319,3.190,0.0001,0.0001,-1.4743,-0.0032,0.0004,-9.7720,-0.0001,0.0021,0.0013,0.762,0.762,0.762,0.762,791,186,320
320,3.200,0.0001,0.0001,-1.4743,0.0005,-0.0003,-9.7634,0.0005,-0.0007,0.0001,0.765,0.765,0.765,0.765,793,186,321
321,3.210,0.0001,0.0001,-1.4816,0.0054,0.0037,-9.7828,-0.0009,-0.0005,0.0007,0.763,0.763,0.763,0.763,795,187,322
322,3.220,0.0001,0.0001,-1.4816,0.0005,-0.0032,-9.7832,0.0009,0.0001,-0.0009,0.766,0.766,0.766,0.766,797,187,323
323,3.230,0.0001,0.0001,-1.4889,0.0025,-0.0012,-9.8053,0.0002,0.0006,-0.0000,0.763,0.763,0.763,0.763,800,188,324
324,3.240,0.0001,0.0001,-1.4962,-0.0045,0.0075,-9.8007,-0.0001,-0.0002,-0.0002,0.761,0.761,0.761,0.761,802,189,325
325,3.250,0.0001,0.0001,-1.4962,0.0014,0.0033,-9.7796,0.0003,-0.0000,0.0009,0.764,0.764,0.764,0.764,804,189,326
326,3.260,0.0001,0.0001,-1.5035,0.0019,0.0004,-9.7804,-0.0013,-0.0013,-0.0013,0.762,0.762,0.762,0.762,807,190,327
327,3.270,0.0001,0.0001,-1.5035,-0.0000,0.0041,-9.7644,-0.0009,-0.0003,0.0007,0.765,0.765,0.765,0.765,810,190,328
328,3.280,0.0001,0.0001,-1.5107,0.0019,-0.0002,-9.7886,0.0013,-0.0014,0.0001,0.762,0.762,0.762,0.762,812,191,329
329,3.290,0.0002,0.0002,-1.5180,-0.0017,0.0022,-9.7844,0.0009,-0.0005,-0.0005,0.760,0.760,0.760,0.760,814,192,330
330,3.300,0.0002,0.0002,-1.5180,-0.0001,0.0012,-9.7592,0.0009,0.0009,0.0014,0.763,0.763,0.763,0.763,816,192,331
331,3.310,0.0002,0.0002,-1.5252,0.0009,-0.0038,-9.7510,0.0005,-0.0004,0.0006,0.761,0.761,0.761,0.761,818,193,332
332,3.320,0.0002,0.0002,-1.5252,-0.0039,0.0046,-9.7431,-0.0005,-0.0004,0.0004,0.764,0.764,0.764,0.764,821,193,333
333,3.330,0.0002,0.0002,-1.5325,0.0037,0.0005,-9.7612,-0.0001,-0.0002,-0.0011,0.762,0.762,0.762,0.762,823,194,334
334,3.340,0.0002,0.0002,-1.5325,-0.0028,0.0004,-9.7597,-0.0020,-0.0019,0.0007,0.765,0.765,0.765,0.765,825,194,335
335,3.350,0.0002,0.0002,-1.5397,0.0025,-0.0059,-9.7848,-0.0004,0.0013,-0.0015,0.762,0.762,0.762,0.762,828,195,336
336,3.360,0.0002,0.0002,-1.5469,-0.0043,0.0045,-9.7800,-0.0020,0.0002,-0.0007,0.760,0.760,0.760,0.760,830,196,337
337,3.370,0.0002,0.0002,-1.5469,-0.0032,-0.0017,-9.7595,0.0003,0.0020,-0.0002,0.763,0.763,0.763,0.763,832,196,338
338,3.380,0.0002,0.0002,-1.5541,0.0016,-0.0025,-9.7556,-0.0001,0.0004,0.0006,0.761,0.761,0.761,0.761,835,197,339
339,3.390,0.0002,0.0002,-1.5541,-0.0018,0.0009,-9.7478,-0.0006,-0.0002,0.0008,0.764,0.764,0.764,0.764,837,197,340
340,3.400,0.0002,0.0002,-1.5613,0.0044,0.0038,-9.7663,-0.0011,0.0004,-0.0015,0.762,0.762,0.762,0.762,839,198,341
341,3.410,0.0002,0.0002,-1.5613,-0.0029,0.0018,-9.7574,-0.0009,-0.0006,-0.0018,0.765,0.765,0.765,0.765,841,198,342
342,3.420,0.0003,0.0002,-1.5684,0.0004,0.0024,-9.7855,-0.0001,0.0001,-0.0001,0.762,0.762,0.762,0.762,844,199,343
343,3.430,0.0003,0.0003,-1.5756,0.0021,0.0018,-9.7763,0.0019,0.0010,-0.0005,0.760,0.760,0.760,0.760,846,200,344
344,3.440,0.0003,0.0003,-1.5756,0.0023,0.0012,-9.7488,0.0003,-0.0015,0.0015,0.763,0.763,0.763,0.763,848,200,345
345,3.450,0.0003,0.0003,-1.5827,0.0010,0.0002,-9.7553,-0.0008,-0.0003,-0.0023,0.761,0.761,0.761,0.761,851,201,346
346,3.460,0.0003,0.0003,-1.5827,0.0028,-0.0010,-9.7378,-0.0006,0.0003,-0.0004,0.764,0.764,0.764,0.764,853,201,347
347,3.470,0.0003,0.0003,-1.5898,-0.0003,0.0005,-9.7649,0.0018,-0.0001,0.0008,0.762,0.762,0.762,0.762,855,202,348
348,3.480,0.0003,0.0003,-1.5898,-0.0014,0.0017,-9.7598,0.0010,-0.0009,0.0006,0.765,0.765,0.765,0.765,857,202,349
349,3.490,0.0003,0.0003,-1.5969,0.0003,0.0022,-9.7789,0.0003,-0.0010,0.0001,0.762,0.762,0.762,0.762,860,203,350
350,3.500,0.0003,0.0003,-1.6040,0.0007,0.0005,-9.7705,0.0006,0.0007,-0.0005,0.760,0.760,0.760,0.760,862,204,351
351,3.510,0.0003,0.0003,-1.6040,-0.0033,-0.0019,-9.7477,-0.0007,0.0001,0.0006,0.763,0.763,0.763,0.763,864,204,352
352,3.520,0.0004,0.0004,-1.6111,0.0003,-0.0008,-9.7485,-0.0003,-0.0013,-0.0013,0.761,0.761,0.761,0.761,867,205,353
